timestamp_unix,packet_ts,seq,argmax_idx,argmax_label,face_detected,latency_ms,neutral,happy,sad,angry
1774255990.083,2224.779448728,0,3,angry,1,65.97228900000118,0.003611472435295582,0.04323894530534744,0.44390520453453064,0.5092443823814392
1774255990.241,2224.941059576,1,2,sad,1,62.02128499990067,0.025399859994649887,0.04643982648849487,0.56681227684021,0.361348032951355
1774255990.322,2225.036162968,2,2,sad,1,48.65767899991624,0.016528405249118805,0.03019539639353752,0.7182799577713013,0.23499615490436554
1774255990.416,2225.130471582,3,2,sad,1,48.02275199972428,0.02325998619198799,0.10722468793392181,0.7151068449020386,0.15440842509269714
1774255990.492,2225.213299925,4,2,sad,1,41.66769000039494,0.031518347561359406,0.10983864217996597,0.754528284072876,0.10411466658115387
1774255990.583,2225.300158864,5,2,sad,1,45.487565000257746,0.025635959580540657,0.363628089427948,0.5429647564888,0.06777113676071167
1774255990.679,2225.384351542,6,2,sad,1,57.607595000263245,0.06229996681213379,0.29951733350753784,0.5904526710510254,0.04772995039820671
1774255990.743,2225.460207674,7,1,happy,1,45.040471000447724,0.047617487609386444,0.47100019454956055,0.4500294029712677,0.031352877616882324
1774255990.836,2225.546510743,8,1,happy,1,51.50169999978971,0.034199729561805725,0.5511638522148132,0.3920820653438568,0.022554293274879456
1774255990.946,2225.662642526,9,2,sad,1,45.50297199966735,0.02225099503993988,0.36461707949638367,0.5314532518386841,0.08167862892150879
1774255991.016,2225.734006358,10,2,sad,1,44.328804000087985,0.014785644598305225,0.24264037609100342,0.40773487091064453,0.33483901619911194
1774255991.077,2225.797584607,11,3,angry,1,42.05331999992268,0.009619425982236862,0.15831983089447021,0.28468993306159973,0.5473706722259521
1774255991.131,2225.852789866,12,3,angry,1,40.49506000001202,0.019287824630737305,0.2756519019603729,0.22626954317092896,0.47879061102867126
1774255991.182,2225.906619347,13,3,angry,1,37.59768600002644,0.019408343359827995,0.3539518117904663,0.24297305941581726,0.3836666941642761
1774255991.246,2225.958344269,14,1,happy,1,49.82269899983294,0.05436309799551964,0.36157166957855225,0.30571749806404114,0.2783476710319519
1774255991.304,2226.029180952,15,3,angry,1,37.785092999911285,0.0385449044406414,0.307348370552063,0.30481424927711487,0.3492923974990845
1774255991.356,2226.082038079,16,3,angry,1,36.80549999990035,0.02751908078789711,0.23538178205490112,0.3490767478942871,0.3880223333835602
1774255991.406,2226.132764278,17,3,angry,1,35.87227699972573,0.021936828270554543,0.24007883667945862,0.320923775434494,0.4170604944229126
1774255991.456,2226.182753662,18,1,happy,1,36.05512900003305,0.03050859272480011,0.4681316614151001,0.2290254831314087,0.2723342180252075
1774255991.507,2226.233271028,19,1,happy,1,35.856387999956496,0.022351006045937538,0.6049857139587402,0.1796197146177292,0.193043515086174
1774255991.556,2226.283093097,20,1,happy,1,35.70959099988613,0.10456141084432602,0.6098926067352295,0.15444424748420715,0.13110168278217316
