timestamp_unix,packet_ts,seq,argmax_idx,argmax_label,face_detected,latency_ms,neutral,happy,sad,angry
1774255206.699,1441.412271899,0,3,angry,1,49.04318300009436,0.0005773789598606527,0.04087918996810913,0.1257472038269043,0.8327962160110474
1774255207.088,1441.814546199,1,3,angry,1,35.591830999919694,0.0005793168675154448,0.026631871238350868,0.08330266922712326,0.8894860744476318
1774255207.147,1441.874277296,2,3,angry,1,35.557941999968534,0.031988874077796936,0.06067164987325668,0.2988385558128357,0.6085008978843689
1774255207.244,1441.966412155,3,2,sad,1,39.88203400012935,0.040376804769039154,0.10993747413158417,0.4290462136268616,0.42063942551612854
1774255207.343,1442.06830472,4,3,angry,1,37.6362289998724,0.02632324770092964,0.0714978277683258,0.2825508713722229,0.6196279525756836
1774255207.408,1442.13302106,5,3,angry,1,37.43137500009652,0.018559765070676804,0.38890522718429565,0.18869280815124512,0.40384209156036377
1774255207.456,1442.181429795,6,1,happy,1,37.383431000080236,0.030891191214323044,0.5797359347343445,0.12651792168617249,0.26285484433174133
1774255207.501,1442.229101416,7,1,happy,1,34.618345999888334,0.020460419356822968,0.726004958152771,0.08264162391424179,0.17089290916919708
1774255207.549,1442.275178827,8,1,happy,1,36.23677800010228,0.021847043186426163,0.7769114971160889,0.08947354555130005,0.11176782846450806
1774255207.597,1442.324487047,9,1,happy,1,35.329959999899074,0.015476114116609097,0.5107965469360352,0.3101615905761719,0.16356559097766876
1774255207.643,1442.372509429,10,1,happy,1,32.75222699994629,0.020894624292850494,0.5189529061317444,0.33968251943588257,0.12046979367733002
1774255207.691,1442.420932609,11,1,happy,1,32.536708000179715,0.015307296067476273,0.609324038028717,0.29039037227630615,0.08497818559408188
1774255207.741,1442.470769813,12,1,happy,1,33.32260000001952,0.023760363459587097,0.5158140659332275,0.3756865859031677,0.08473891764879227
1774255207.792,1442.52124502,13,2,sad,1,33.331988000099955,0.10651985555887222,0.40610629320144653,0.4283795952796936,0.058994170278310776
1774255207.841,1442.572077469,14,1,happy,1,31.77877799998896,0.13307158648967743,0.5031667947769165,0.292838990688324,0.07092253863811493
1774255207.894,1442.62334366,15,1,happy,1,33.10982099992543,0.23173359036445618,0.39169517159461975,0.29813554883003235,0.07843559980392456
1774255207.945,1442.6737117,16,1,happy,1,34.27495500000077,0.1554720252752304,0.4287903308868408,0.361345112323761,0.054392438381910324
1774255207.995,1442.724797039,17,2,sad,1,32.78967100004593,0.10188644379377365,0.3038471043109894,0.5549256205558777,0.03934073820710182
1774255208.046,1442.774952633,18,2,sad,1,33.495192999907886,0.07069817930459976,0.24273593723773956,0.6279107332229614,0.058655060827732086
1774255208.097,1442.825836119,19,2,sad,1,33.364061999918704,0.04836999252438545,0.16909615695476532,0.7104975581169128,0.07203619182109833
1774255208.147,1442.876714252,20,2,sad,1,33.186839999871154,0.053222618997097015,0.24633288383483887,0.6525917649269104,0.04785266891121864
1774255208.198,1442.926925809,21,1,happy,1,33.37985899997875,0.056670695543289185,0.48538148403167725,0.42674198746681213,0.031205734238028526
1774255208.248,1442.977382497,22,1,happy,1,32.9266710000411,0.07852061092853546,0.6079206466674805,0.2929856479167938,0.02057304047048092
1774255208.298,1443.027638887,23,1,happy,1,32.95565300004455,0.09105822443962097,0.5704116225242615,0.31507498025894165,0.023455124348402023
1774255208.348,1443.077991574,24,1,happy,1,32.75926400010576,0.06504350155591965,0.6758285760879517,0.22087718546390533,0.038250651210546494
1774255208.400,1443.129833545,25,1,happy,1,32.797800999787796,0.04556169733405113,0.7815535068511963,0.14758934080600739,0.025295352563261986
1774255208.451,1443.179441211,26,1,happy,1,34.17428800003108,0.030097300186753273,0.8569445610046387,0.09650932252407074,0.016448670998215675
1774255208.499,1443.230582401,27,1,happy,1,31.474388000106046,0.024831274524331093,0.8034580945968628,0.15861466526985168,0.013095819391310215
1774255208.551,1443.281278997,28,1,happy,1,32.07414999997127,0.016622789204120636,0.8712263703346252,0.10361498594284058,0.008535750210285187
1774255208.601,1443.332109408,29,1,happy,1,31.947094000088327,0.025836896151304245,0.7256903052330017,0.17225387692451477,0.07621882855892181
1774255208.651,1443.38217252,30,1,happy,1,31.81448200007253,0.030650846660137177,0.6937339305877686,0.14275796711444855,0.13285714387893677
1774255208.702,1443.432825208,31,1,happy,1,32.16466900016712,0.02896675281226635,0.7733913660049438,0.1095447689294815,0.0880969986319542
1774255208.753,1443.483354637,32,1,happy,1,32.077760999982274,0.0408492386341095,0.7718775868415833,0.09871983528137207,0.08855324983596802
1774255208.804,1443.533338452,33,1,happy,1,32.92482000006203,0.03270610421895981,0.7906016111373901,0.08379964530467987,0.0928926020860672
1774255208.853,1443.583711695,34,1,happy,1,31.866871000147512,0.022560903802514076,0.5337651371955872,0.2438238263130188,0.19985008239746094
1774255208.904,1443.634150919,35,1,happy,1,31.976890000123603,0.021977664902806282,0.5087615251541138,0.3049204647541046,0.1643402874469757
1774255208.955,1443.684708811,36,1,happy,1,33.04365299982237,0.022706251591444016,0.6448071002960205,0.2076679766178131,0.12481862306594849
1774255209.005,1443.735900687,37,1,happy,1,31.676537000066673,0.03750767558813095,0.7139260768890381,0.15147924423217773,0.09708691388368607
1774255209.056,1443.786304226,38,1,happy,1,32.81885499995951,0.026099586859345436,0.6250407099723816,0.16077959537506104,0.18808002769947052
1774255209.105,1443.835881539,39,1,happy,1,31.61511000007522,0.01877596043050289,0.42845427989959717,0.3174428939819336,0.23532679677009583
