ts_iso,ts_unix,red,ir,bpm,rmssd,rmssd_ema,gsr,gsr_mean_5s,gsr_slope_1s,eda_tonic,eda_phasic_rms_10s,eda_scr_rate_per_min,baseline_ready,z_hr,z_lnrmssd,z_eda,S,arousal_rel,arousal,calm,bio_conf,ppgQ,finger_on,gsr_fresh,note
2026-03-04 00:19:15,1772551155.518,143024,230035,70.5,0.127,0.335,149,148.4,1.0,152.9,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.70,0.57,1,1,calibrating_baseline(1/60)
2026-03-04 00:19:16,1772551156.518,143072,230264,69.5,0.123,0.302,149,148.6,0.0,152.5,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.70,0.57,1,1,calibrating_baseline(1/60)
2026-03-04 00:19:17,1772551157.518,143000,230147,66.2,0.121,0.274,147,148.7,-2.0,152.2,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.66,0.51,1,1,calibrating_baseline(1/60)
2026-03-04 00:19:18,1772551158.518,143007,230301,64.4,0.121,0.251,148,148.5,1.0,151.8,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.66,0.52,1,1,calibrating_baseline(1/60)
2026-03-04 00:19:19,1772551159.518,142994,230601,62.3,0.118,0.230,148,148.7,0.0,151.5,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.65,0.50,1,1,calibrating_baseline(1/60)
2026-03-04 00:19:20,1772551160.518,142963,230453,68.9,0.128,0.215,150,148.5,2.0,151.1,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.63,0.47,1,1,calibrating_baseline(1/60)
2026-03-04 00:19:21,1772551161.518,142957,230677,62.7,0.146,0.204,148,148.3,-2.0,150.8,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.62,0.45,1,1,calibrating_baseline(1/60)
2026-03-04 00:19:22,1772551162.518,142506,229103,66.5,0.145,0.195,152,148.2,4.0,150.6,0.10,0.0,0,0.00,0.00,0.00,0.00,,,,0.76,0.65,1,1,calibrating_baseline(2/60)
2026-03-04 00:19:23,1772551163.518,142438,229589,65.9,0.145,0.187,147,148.2,-5.0,150.4,0.10,6.0,0,0.00,0.00,0.00,0.00,,,,0.77,0.68,1,1,calibrating_baseline(3/60)
2026-03-04 00:19:24,1772551164.518,142492,229650,65.9,0.145,0.181,149,148.0,2.0,150.1,0.10,6.0,0,0.00,0.00,0.00,0.00,,,,0.77,0.68,1,1,calibrating_baseline(4/60)
2026-03-04 00:19:25,1772551165.518,142680,230902,60.6,0.149,0.176,147,148.1,-2.0,149.9,0.12,6.0,0,0.00,0.00,0.00,0.00,,,,0.73,0.61,1,1,calibrating_baseline(5/60)
2026-03-04 00:19:26,1772551166.518,142730,231233,66.5,0.158,0.173,149,148.1,2.0,149.7,0.15,12.0,0,0.00,0.00,0.00,0.00,,,,0.69,0.56,1,1,calibrating_baseline(5/60)
2026-03-04 00:19:27,1772551167.518,142768,231659,68.6,0.154,0.170,146,147.7,-3.0,149.5,0.15,12.0,0,0.00,0.00,0.00,0.00,,,,0.68,0.54,1,1,calibrating_baseline(5/60)
2026-03-04 00:19:28,1772551168.518,142502,228728,68.9,0.149,0.167,146,147.5,0.0,149.2,0.16,12.0,0,0.00,0.00,0.00,0.00,,,,0.68,0.54,1,1,calibrating_baseline(5/60)
2026-03-04 00:19:29,1772551169.518,138651,210725,68.9,0.149,0.164,146,147.3,0.0,149.0,0.16,12.0,0,0.00,0.00,0.00,0.00,,,,0.68,0.54,1,1,calibrating_baseline(5/60)
2026-03-04 00:19:30,1772551170.438,99840,118126,68.9,0.149,0.162,146,147.0,0.0,148.7,0.16,12.0,0,0.00,0.00,0.00,0.00,,,,0.68,0.54,1,1,calibrating_baseline(5/60)
