ts_iso,ts_unix,red,ir,bpm_raw,bpm_filt,rmssd_raw,rmssd_ema,rmssd_filt,gsr_raw,gsr_filt,gsr_slope_1s,gsr_peak_10s,arousal_raw,arousal_filt,bio_conf,ppgQ,finger_on,gsr_fresh,note
2026-03-04 01:07:44,1772554064.454,,,,,,,,,,,0,0.00,0.00,0.00,0.00,0,0,finger_off|hold_low_ppgQ
2026-03-04 01:07:45,1772554065.454,,,,,,,,,,,0,0.00,0.00,0.00,0.00,0,0,finger_off|hold_low_ppgQ
2026-03-04 01:07:46,1772554066.454,,,,,,,,236,240,0.0,0,0.00,0.00,0.00,0.00,0,1,finger_off|hold_low_ppgQ
2026-03-04 01:07:47,1772554067.454,,,,,,,,206,206,-34.0,0,0.70,0.50,0.00,0.00,0,1,finger_off|hold_low_ppgQ
2026-03-04 01:07:48,1772554068.454,,,,,,,,191,191,-15.0,0,0.52,0.52,0.00,0.00,0,1,finger_off|hold_low_ppgQ
2026-03-04 01:07:49,1772554069.454,,,,,,,,180,180,-11.0,0,0.39,0.47,0.00,0.00,0,1,finger_off|hold_low_ppgQ
2026-03-04 01:07:50,1772554070.454,,,,,,,,172,174,-6.0,0,0.21,0.39,0.00,0.00,0,1,finger_off|hold_low_ppgQ
