timestamp_unix,packet_ts,seq,argmax_idx,argmax_label,face_detected,latency_ms,neutral,happy,sad,angry
1774178818.592,25241.738132564,0,2,sad,1,45.15992399683455,0.05330710485577583,0.02288922294974327,0.8009113073348999,0.12289242446422577
1774178818.875,25242.021122187,1,2,sad,1,46.09182899730513,0.10317277908325195,0.028563300147652626,0.7299656867980957,0.13829819858074188
1774178818.927,25242.083776968,2,2,sad,1,35.276803999295225,0.1286071240901947,0.02999703399837017,0.6977144479751587,0.1436813473701477
1774178818.972,25242.129902389,3,2,sad,1,33.91673500300385,0.1494177281856537,0.023639939725399017,0.6465461254119873,0.18039610981941223
1774178819.020,25242.173484892,4,2,sad,1,38.57670300203608,0.25417083501815796,0.020904269069433212,0.576301634311676,0.14862318336963654
1774178819.064,25242.221218735,5,2,sad,1,34.96337999968091,0.3044201731681824,0.021505743265151978,0.5383157134056091,0.13575829565525055
1774178819.107,25242.267150639,6,2,sad,1,32.006165998609504,0.25817936658859253,0.014341038651764393,0.6243917942047119,0.10308776050806046
1774178819.148,25242.308604629,7,2,sad,1,31.011094997666078,0.1757262647151947,0.009333143010735512,0.7469078302383423,0.06803270429372787
1774178819.189,25242.348826105,8,2,sad,1,31.94214799805195,0.42040008306503296,0.014621552079916,0.5162143707275391,0.04876391589641571
1774178819.230,25242.39051478,9,0,neutral,1,31.535594000160927,0.594051718711853,0.009963483549654484,0.36332547664642334,0.03265921398997307
1774178819.271,25242.431638068,10,0,neutral,1,31.451926999579882,0.7261759638786316,0.006517699919641018,0.24601924419403076,0.021286996081471443
1774178819.313,25242.472246302,11,0,neutral,1,32.939922999503324,0.8192750215530396,0.004243298899382353,0.16263613104820251,0.013845497742295265
1774178819.353,25242.514379939,12,0,neutral,1,30.902428999979747,0.8753232955932617,0.002777671441435814,0.11288408190011978,0.009014909155666828
1774178819.394,25242.554394712,13,0,neutral,1,31.654982001782628,0.9117026329040527,0.0018104907358065248,0.08062267303466797,0.005864191800355911
1774178819.436,25242.595350204,14,0,neutral,1,31.973240002116654,0.9375526905059814,0.0011841576779261231,0.05743969604372978,0.003823427949100733
1774178819.476,25242.637127897,15,0,neutral,1,31.101872998988256,0.9536585807800293,0.0007807682268321514,0.04296398162841797,0.002596658654510975
1774178819.517,25242.677359928,16,0,neutral,1,31.107818002055865,0.960050106048584,0.0005835507181473076,0.037658531218767166,0.001707820687443018
1774178819.557,25242.717555034,17,0,neutral,1,31.569464001222514,0.9651542901992798,0.00038859108462929726,0.03333612531423569,0.0011210325174033642
1774178819.599,25242.758872155,18,0,neutral,1,32.01277700281935,0.9668878316879272,0.0003013053792528808,0.03204863518476486,0.0007622293778695166
1774178819.641,25242.799919313,19,0,neutral,1,32.610793998173904,0.929715096950531,0.0003310348838567734,0.06906578689813614,0.0008880698587745428
1774178819.682,25242.842525838,20,0,neutral,1,31.529963998764288,0.619133472442627,0.0005519201513379812,0.37964928150177,0.0006653149612247944
1774178819.724,25242.88361007,21,2,sad,1,31.70796400081599,0.4074309170246124,0.0034078587777912617,0.5876480340957642,0.0015132136177271605
1774178819.765,25242.924615488,22,2,sad,1,32.11207300046226,0.2658509910106659,0.0023073770571500063,0.7306021451950073,0.0012394787045195699
1774178819.805,25242.965877757,23,2,sad,1,31.20687200134853,0.20224419236183167,0.05630311742424965,0.722938060760498,0.018514590337872505
1774178819.846,25243.006705768,24,2,sad,1,31.54676000121981,0.15216250717639923,0.037010226398706436,0.6488221287727356,0.16200506687164307
1774178819.886,25243.04716978,25,2,sad,1,30.631893001555,0.1812313199043274,0.09615114331245422,0.6091766953468323,0.11344074457883835
1774178819.927,25243.086932239,26,2,sad,1,31.50044500216609,0.11938798427581787,0.06274674832820892,0.720893919467926,0.09697126597166061
1774178819.968,25243.127477714,27,2,sad,1,32.074740000098245,0.081965371966362,0.06556713581085205,0.7537253499031067,0.0987420305609703
1774178820.009,25243.169339333,28,2,sad,1,31.771833000675542,0.05943348631262779,0.059591151773929596,0.7927190661430359,0.08825618028640747
1774178820.051,25243.210324603,29,2,sad,1,32.14064700296149,0.05873005837202072,0.0704936683177948,0.7927819490432739,0.07799416780471802
1774178820.091,25243.251536298,30,2,sad,1,31.207130999973742,0.05256880819797516,0.06869218498468399,0.8057501316070557,0.07298871874809265
1774178820.132,25243.292137365,31,2,sad,1,31.987555001251167,0.060359612107276917,0.09089870005846024,0.7620320320129395,0.08670954406261444
1774178820.181,25243.340974556,32,2,sad,1,31.418242000654573,0.050173986703157425,0.07051920890808105,0.7684934735298157,0.1108132153749466
1774178820.231,25243.391602409,33,2,sad,1,31.114372999581974,0.03548601642251015,0.04677006974816322,0.768426775932312,0.14931707084178925
1774178820.281,25243.441931837,34,2,sad,1,31.234687001415296,0.09223013371229172,0.05008566007018089,0.729049563407898,0.12863458693027496
1774178820.333,25243.493422576,35,2,sad,1,31.066317998920567,0.10342879593372345,0.04844219237565994,0.7394132614135742,0.10871564596891403
1774178820.383,25243.543797301,36,2,sad,1,30.997279998700833,0.10221567749977112,0.03394509479403496,0.7633557319641113,0.10048338025808334
1774178820.433,25243.593994914,37,2,sad,1,30.87883599800989,0.10349524021148682,0.024640727788209915,0.8048542737960815,0.06700962781906128
1774178820.483,25243.644054991,38,2,sad,1,30.586910997953964,0.07150649279356003,0.016023937612771988,0.7862573862075806,0.12621206045150757
1774178820.534,25243.69476551,39,2,sad,1,30.89503999945009,0.04877408593893051,0.010431223548948765,0.8537238836288452,0.08707074075937271
1774178820.584,25243.745083123,40,2,sad,1,31.037168999318965,0.03589277341961861,0.007173581048846245,0.8594454526901245,0.0974881500005722
1774178820.636,25243.796443807,41,2,sad,1,31.09887299797265,0.07518603652715683,0.005506445653736591,0.735217273235321,0.18409016728401184
1774178820.685,25243.846310033,42,2,sad,1,30.69255899754353,0.06406839936971664,0.007286970503628254,0.7099777460098267,0.21866682171821594
1774178820.737,25243.897703495,43,2,sad,1,31.012483999802498,0.043906569480895996,0.006743856705725193,0.7819602489471436,0.16738924384117126
