timestamp_unix,packet_ts,seq,argmax_idx,argmax_label,face_detected,latency_ms,neutral,happy,sad,angry
1774180938.928,27362.059433419,0,2,sad,1,60.64666699967347,3.3722531952662393e-05,0.00016901272465474904,0.994086503982544,0.005710744298994541
1774180939.347,27362.493556629,1,2,sad,1,44.82435300087673,2.467306148901116e-05,0.00012025234900647774,0.9958052635192871,0.0040497733280062675
1774180939.401,27362.554894517,2,2,sad,1,37.73402799924952,3.342154377605766e-05,0.00018999761960003525,0.9970071911811829,0.0027693852316588163
1774180939.450,27362.605044696,3,2,sad,1,37.12106600141851,0.000606694258749485,0.0007479664054699242,0.9948151111602783,0.0038302000612020493
1774180939.506,27362.656792318,4,2,sad,1,40.87439499926404,0.00039991800440475345,0.0005012639448978007,0.9953424334526062,0.0037563617806881666
1774180939.552,27362.707754386,5,2,sad,1,35.656455998832826,0.00031660747481510043,0.00035682026646099985,0.9958928227424622,0.003433715784922242
1774180939.596,27362.754012829,6,2,sad,1,34.083384001860395,0.0010521011427044868,0.0037083567585796118,0.9928470849990845,0.0023923940025269985
1774180939.638,27362.799314625,7,2,sad,1,30.810648000624496,0.009787429124116898,0.0024637607857584953,0.9861139059066772,0.0016348084900528193
1774180939.681,27362.840925019,8,2,sad,1,31.562960997689515,0.0462159588932991,0.04681587219238281,0.9029476046562195,0.004020471591502428
1774180939.723,27362.884120244,9,2,sad,1,30.648924999695737,0.1327272355556488,0.22709600627422333,0.6316343545913696,0.008542272262275219
1774180939.767,27362.925694471,10,2,sad,1,32.696349000616465,0.30062633752822876,0.2146085500717163,0.47518301010131836,0.009582007303833961
1774180939.809,27362.969639269,11,2,sad,1,31.149480000749463,0.33009088039398193,0.26869672536849976,0.38648515939712524,0.014727138914167881
1774180939.852,27363.012337476,12,2,sad,1,31.269072998838965,0.30486196279525757,0.20600266754627228,0.47211283445358276,0.01702243834733963
1774180939.894,27363.054660998,13,2,sad,1,31.199073000607314,0.20427314937114716,0.13400451838970184,0.6490641832351685,0.012658021412789822
1774180939.936,27363.097016187,14,2,sad,1,30.89412900226307,0.13353417813777924,0.08938904851675034,0.7681378126144409,0.008938820101320744
1774180939.978,27363.138658988,15,2,sad,1,30.943683999794303,0.08685159683227539,0.06955656409263611,0.837398886680603,0.006192823406308889
1774180940.021,27363.180867714,16,2,sad,1,31.663850000768434,0.05650787428021431,0.04805871099233627,0.8913050293922424,0.004128286615014076
1774180940.064,27363.223727514,17,2,sad,1,32.154368000192335,0.13688860833644867,0.0540599599480629,0.7874758839607239,0.02157546952366829
1774180940.109,27363.268934921,18,2,sad,1,31.524998998065712,0.19850285351276398,0.0697525218129158,0.677289605140686,0.05445494502782822
1774180940.152,27363.313411589,19,2,sad,1,30.86888799953158,0.17496126890182495,0.0727548748254776,0.6801109313964844,0.07217280566692352
1774180940.198,27363.35735285,20,0,neutral,1,32.58288600045489,0.44870108366012573,0.04731433466076851,0.4439503848552704,0.06003405898809433
1774180940.240,27363.400644575,21,0,neutral,1,31.111110001802444,0.5645958185195923,0.05191529914736748,0.3371381163597107,0.04635067284107208
1774180940.284,27363.445441113,22,2,sad,1,30.00133300156449,0.36698809266090393,0.033773381263017654,0.5691070556640625,0.030131351202726364
1774180940.329,27363.490060206,23,2,sad,1,30.897406999429222,0.24661080539226532,0.08235547691583633,0.646845281124115,0.024188360199332237
1774180940.424,27363.576110342,24,2,sad,1,39.941117000125814,0.16286318004131317,0.053784094750881195,0.7443820238113403,0.03897067904472351
1774180940.489,27363.644888739,25,2,sad,1,36.310381001385394,0.37288227677345276,0.04084019362926483,0.5273677110671997,0.058909766376018524
1774180940.535,27363.692302273,26,2,sad,1,33.92964399972698,0.3248380720615387,0.02658969908952713,0.37342628836631775,0.27514585852622986
1774180940.578,27363.737548644,27,0,neutral,1,32.627404001686955,0.4242117702960968,0.017444418743252754,0.3027676045894623,0.25557613372802734
1774180940.621,27363.780817147,28,0,neutral,1,31.891164002445294,0.5913835167884827,0.011600836180150509,0.2085190862417221,0.18849651515483856
1774180940.665,27363.822521799,29,0,neutral,1,34.26619899983052,0.6266381144523621,0.013765036128461361,0.2335767149925232,0.12602004408836365
1774180940.710,27363.868572835,30,0,neutral,1,33.16744100084179,0.4329332411289215,0.11988268047571182,0.28342294692993164,0.16376104950904846
1774180940.752,27363.912419041,31,0,neutral,1,31.128054000873817,0.3880814015865326,0.07795947045087814,0.3633241653442383,0.17063488066196442
1774180940.797,27363.954752397,32,0,neutral,1,33.84727299999213,0.37281176447868347,0.054459720849990845,0.30504465103149414,0.267683744430542
1774180940.838,27363.999590916,33,2,sad,1,30.57168500163243,0.2607155442237854,0.2380666434764862,0.2901265621185303,0.21109113097190857
1774180940.912,27364.062680079,34,2,sad,1,41.571115998522146,0.18397130072116852,0.1653406023979187,0.4442312717437744,0.2064567655324936
1774180940.973,27364.126601853,35,2,sad,1,37.72711999772582,0.15439042448997498,0.11007121950387955,0.5475393533706665,0.1879989504814148
1774180941.017,27364.17423685,36,2,sad,1,34.428476999892155,0.11333520710468292,0.0733647421002388,0.6543835401535034,0.1589164435863495
1774180941.062,27364.22022509,37,2,sad,1,34.00618099840358,0.08717196434736252,0.04771137610077858,0.5471334457397461,0.31798315048217773
1774180941.107,27364.265222331,38,2,sad,1,33.27768199960701,0.3396654427051544,0.031705498695373535,0.4161151051521301,0.21251384913921356
1774180941.154,27364.308936889,39,2,sad,1,37.265083999955095,0.23370115458965302,0.02096332237124443,0.4327199161052704,0.3126155138015747
1774180941.199,27364.356399294,40,2,sad,1,34.61823500038008,0.16184523701667786,0.017467502504587173,0.48180675506591797,0.33888041973114014
1774180941.242,27364.402850052,41,2,sad,1,30.64855499906116,0.15647703409194946,0.011714435182511806,0.6038438677787781,0.22796456515789032
1774180941.285,27364.445953203,42,2,sad,1,30.528295999829425,0.3347929120063782,0.02571398764848709,0.4858981966972351,0.15359483659267426
1774180941.328,27364.488325503,43,2,sad,1,31.541904998448445,0.21869780123233795,0.016840478405356407,0.6643944978713989,0.10006709396839142
1774180941.372,27364.533100744,44,2,sad,1,30.678924998937873,0.1604514718055725,0.011194862425327301,0.734266996383667,0.09408647567033768
1774180941.417,27364.577299227,45,2,sad,1,31.38716499961447,0.2482968419790268,0.0072965966537594795,0.6748132705688477,0.069593146443367
1774180941.462,27364.621500617,46,0,neutral,1,31.932183002936654,0.4987154006958008,0.004757470916956663,0.4507136344909668,0.04581340774893761
1774180941.505,27364.666267525,47,0,neutral,1,30.889407000358915,0.5298652648925781,0.003124861279502511,0.4314449429512024,0.03556479513645172
1774180941.551,27364.711047304,48,2,sad,1,31.263405999197857,0.37162941694259644,0.002052524359896779,0.5929250717163086,0.033392906188964844
1774180941.596,27364.755620286,49,2,sad,1,31.798535001144046,0.24766939878463745,0.0014254958368837833,0.7278165817260742,0.023088425397872925
1774180941.643,27364.802295007,50,2,sad,1,32.21733099780977,0.16902148723602295,0.001045324606820941,0.8133571147918701,0.01657601073384285
1774180941.686,27364.847577396,51,2,sad,1,30.613406997872517,0.1162152960896492,0.0007358091534115374,0.8371172547340393,0.045931559056043625
1774180941.732,27364.891388176,52,2,sad,1,32.22629299852997,0.09197128564119339,0.0006073638796806335,0.8735483884811401,0.033872902393341064
1774180941.777,27364.936985731,53,2,sad,1,31.8412199994782,0.07052411139011383,0.004831422120332718,0.8939354419708252,0.030708983540534973
1774180941.824,27364.982139879,54,2,sad,1,33.27571900081239,0.08980001509189606,0.0038519855588674545,0.8847213983535767,0.021626602858304977
1774180941.869,27365.029683543,55,2,sad,1,30.763962997298222,0.07889537513256073,0.002601542044430971,0.8990231156349182,0.019479908049106598
1774180941.911,27365.071235511,56,2,sad,1,31.78957199997967,0.05185972899198532,0.0018583156634122133,0.9335863590240479,0.012695526704192162
1774180941.954,27365.115205883,57,2,sad,1,30.42764799829456,0.03430786356329918,0.0013656846713274717,0.9558911323547363,0.008435253985226154
1774180942.000,27365.159262366,58,2,sad,1,32.75727499931236,0.022828005254268646,0.0009268018766306341,0.9706069827079773,0.005638111848384142
1774180942.045,27365.203131312,59,2,sad,1,33.38821900251787,0.023373454809188843,0.001527133397758007,0.9696186780929565,0.005480697378516197
1774180942.087,27365.247444221,60,2,sad,1,31.07844300029683,0.09642719477415085,0.0016905616503208876,0.8774224519729614,0.02445974573493004
1774180942.131,27365.289948928,61,2,sad,1,32.79484900122043,0.265534371137619,0.0024272380396723747,0.6279579401016235,0.10408040881156921
1774180942.174,27365.333908967,62,2,sad,1,31.511016997683328,0.3261811137199402,0.0030178427696228027,0.5881267786026001,0.08267420530319214
1774180942.218,27365.378940189,63,2,sad,1,31.05679600048461,0.3780771493911743,0.013267779722809792,0.5526061654090881,0.056048862636089325
1774180942.261,27365.421107323,64,2,sad,1,31.632406000426272,0.28967779874801636,0.009103703312575817,0.6637939810752869,0.03742443770170212
1774180942.305,27365.465013232,65,2,sad,1,31.793424001079984,0.19769954681396484,0.010287061333656311,0.7670421600341797,0.024971172213554382
1774180942.349,27365.509786362,66,2,sad,1,31.20118399965577,0.12940086424350739,0.006727936677634716,0.8476091623306274,0.016262026503682137
1774180942.398,27365.558418895,67,2,sad,1,31.570979997923132,0.13527294993400574,0.006355663761496544,0.8439590334892273,0.014412314631044865
1774180942.449,27365.609608629,68,2,sad,1,31.557812999380985,0.11335361748933792,0.004466160200536251,0.8661168813705444,0.016063332557678223
1774180942.500,27365.660290956,69,2,sad,1,31.513682999502635,0.16576805710792542,0.007925841026008129,0.7601156234741211,0.0661904364824295
1774180942.554,27365.711302208,70,2,sad,1,34.21447700020508,0.11551697552204132,0.035179395228624344,0.8024023771286011,0.04690118506550789
1774180942.602,27365.76205985,71,2,sad,1,32.14868199938792,0.08222834020853043,0.025106949731707573,0.552029550075531,0.3406350314617157
1774180942.653,27365.812790213,72,2,sad,1,31.90481300043757,0.07877045124769211,0.023621056228876114,0.4692839980125427,0.4283244013786316
1774180942.706,27365.863116855,73,2,sad,1,34.43581000101403,0.10684830695390701,0.03522743284702301,0.44171884655952454,0.4162052869796753
1774180942.755,27365.913649312,74,2,sad,1,33.52573700249195,0.09031939506530762,0.023505374789237976,0.5087505578994751,0.37742453813552856
1774180942.805,27365.965090286,75,2,sad,1,32.18486799960374,0.05871732905507088,0.015280143357813358,0.6806693077087402,0.24533309042453766
1774180942.858,27366.01759437,76,2,sad,1,32.21255300013581,0.03849131613969803,0.011232047341763973,0.7898544669151306,0.16042207181453705
1774180942.909,27366.067111161,77,2,sad,1,33.13920000073267,0.02518887259066105,0.0077049946412444115,0.8607102632522583,0.10639577358961105
1774180942.959,27366.11746234,78,2,sad,1,33.234755999728804,0.01644386723637581,0.005088822916150093,0.9081146717071533,0.07035259157419205
1774180943.008,27366.167894556,79,2,sad,1,32.382644996687304,0.011710216291248798,0.003403628244996071,0.925269365310669,0.059616751968860626
1774180943.059,27366.218702642,80,2,sad,1,32.381238001107704,0.007877606898546219,0.0022728582844138145,0.9509401321411133,0.038909394294023514
1774180943.110,27366.268742303,81,2,sad,1,33.05036700112396,0.0051250457763671875,0.0014803602825850248,0.9680960178375244,0.025298526510596275
1774180943.161,27366.319260889,82,2,sad,1,33.66718100005528,0.0033580579329282045,0.0010026398813351989,0.9790112376213074,0.016628030687570572
1774180943.213,27366.370824215,83,2,sad,1,33.720236002409365,0.0021992987021803856,0.0007002817583270371,0.9851521253585815,0.01194832380861044
1774180943.264,27366.42047345,84,2,sad,1,35.00045699911425,0.0014562623109668493,0.0008659420418553054,0.9892922639846802,0.008385543711483479
1774180943.315,27366.471378665,85,2,sad,1,35.06901299988385,0.0009469319484196603,0.0005724576185457408,0.9930241703987122,0.0054564145393669605
1774180943.368,27366.525619062,86,2,sad,1,33.755625001504086,0.0007047150866128504,0.0019307004986330867,0.9892088174819946,0.008155693300068378
1774180943.418,27366.575857926,87,2,sad,1,34.05271800147602,0.0006491461535915732,0.005516902077943087,0.9872822761535645,0.006551530212163925
1774180943.466,27366.624977977,88,2,sad,1,33.24179300034302,0.0004908079281449318,0.0036630171816796064,0.9907771944999695,0.005068895407021046
1774180943.512,27366.671408291,89,2,sad,1,32.580792998487595,0.00043972351704724133,0.0024509390350431204,0.9929994344711304,0.004109888803213835
1774180943.563,27366.722322339,90,2,sad,1,32.651774999976624,0.00028846185887232423,0.0016629394376650453,0.9951955080032349,0.002853088080883026
1774180943.613,27366.772752648,91,2,sad,1,32.17192299780436,0.00042487034806981683,0.002356714103370905,0.9949010014533997,0.0023173873778432608
1774180943.664,27366.82338166,92,2,sad,1,32.54046000074595,0.0006760841934010386,0.0020420029759407043,0.9948068261146545,0.0024750237353146076
1774180943.716,27366.873750691,93,2,sad,1,34.04612400117912,0.0017893760232254863,0.0014499275712296367,0.9945441484451294,0.002216404303908348
1774180943.768,27366.924719313,94,2,sad,1,34.81036499943002,0.001599723706021905,0.0009684928809292614,0.9958566427230835,0.0015750351594761014
1774180943.818,27366.975379918,95,2,sad,1,34.44023500196636,0.0010808714432641864,0.0006410396890714765,0.996841549873352,0.0014364500530064106
1774180943.870,27367.025607375,96,2,sad,1,36.343621999549214,0.0008355800528079271,0.005584579426795244,0.99055016040802,0.0030296449549496174
1774180943.919,27367.076072405,97,2,sad,1,34.68288399744779,0.0007257509278133512,0.003643436823040247,0.9935568571090698,0.002073921961709857
1774180943.974,27367.128193564,98,2,sad,1,37.385435000032885,0.0015525741036981344,0.0028914331924170256,0.9932259321212769,0.002330011921003461
1774180944.026,27367.179700204,99,2,sad,1,38.20145300051081,0.001262208679690957,0.002706952393054962,0.9909066557884216,0.00512415636330843
1774180944.071,27367.230958771,100,2,sad,1,31.750832000398077,0.0008928148308768868,0.0017773908330127597,0.9939271211624146,0.0034026571083813906
1774180944.122,27367.279947618,101,2,sad,1,33.78240299934987,0.0007605304708704352,0.0013896282762289047,0.9954625368118286,0.00238727661781013
1774180944.170,27367.329100669,102,2,sad,1,32.414163997600554,0.0006418460980057716,0.002086351392790675,0.9950932264328003,0.0021785192657262087
1774180944.220,27367.38008894,103,2,sad,1,31.847202000790276,0.00048809070722199976,0.0014135059900581837,0.9957982897758484,0.0023000971414148808
1774180944.270,27367.430097897,104,2,sad,1,31.40912800154183,0.00037931257975287735,0.0009867968037724495,0.9950335025787354,0.003600318683311343
1774180944.321,27367.480495483,105,2,sad,1,31.899165001959773,0.00036279039341025054,0.0006740696262568235,0.9906874895095825,0.008275523781776428
1774180944.374,27367.53250729,106,2,sad,1,32.91145999901346,0.0002895875368267298,0.0005108629120513797,0.9912279844284058,0.007971467450261116
1774180944.421,27367.58165223,107,2,sad,1,30.76055500059738,0.0003666554985102266,0.000934158219024539,0.9882835149765015,0.010415570810437202
1774180944.472,27367.632547315,108,2,sad,1,30.92035100053181,0.0003124205977655947,0.0006357879610732198,0.9897097945213318,0.009341930039227009
1774180944.522,27367.683185883,109,2,sad,1,30.60849900066387,0.00026653072563931346,0.0005762697546742857,0.9917912483215332,0.007365885190665722
1774180944.573,27367.733446599,110,2,sad,1,30.93142500074464,0.0010054706363007426,0.0036607785150408745,0.98870450258255,0.0066291699185967445
1774180944.624,27367.784394425,111,2,sad,1,31.47122099835542,0.0007380300085060298,0.009452441707253456,0.9851405024528503,0.0046689496375620365
1774180944.674,27367.834655882,112,2,sad,1,31.268980997992912,0.0005915997899137437,0.006305496208369732,0.9846328496932983,0.008469901978969574
1774180944.725,27367.885276098,113,2,sad,1,31.84510899882298,0.001289263367652893,0.005967407021671534,0.985897421836853,0.006845715455710888
1774180944.777,27367.936617813,114,2,sad,1,32.23023800092051,0.0008620956214144826,0.0038995775394141674,0.9901778101921082,0.005060361698269844
1774180944.826,27367.986396122,115,2,sad,1,31.73657200022717,0.0006308656302280724,0.002639077603816986,0.9897071123123169,0.007022819481790066
1774180944.878,27368.036920801,116,2,sad,1,33.093162997829495,0.0007289202185347676,0.00196135719306767,0.9895085096359253,0.0078010959550738335
1774180944.930,27368.087621202,117,2,sad,1,34.50953100036713,0.0009537091245874763,0.0020635195542126894,0.9912946820259094,0.005687939468771219
1774180944.979,27368.137796418,118,2,sad,1,33.183884999743896,0.0007278179400600493,0.0013668318279087543,0.994133710861206,0.00377152138389647
1774180945.030,27368.187768227,119,2,sad,1,34.2756800018833,0.0008997926488518715,0.0027701109647750854,0.9937429428100586,0.0025870460085570812
1774180945.079,27368.237845851,120,2,sad,1,32.82140400187927,0.0007281664293259382,0.0018833965295925736,0.9941431283950806,0.0032452289015054703
1774180945.131,27368.287801512,121,2,sad,1,34.87910499825375,0.0005938364774920046,0.0019415842834860086,0.9893825054168701,0.008082041516900063
