timestamp_unix,packet_ts,seq,argmax_idx,argmax_label,face_detected,latency_ms,neutral,happy,sad,angry
1774179515.290,25938.445607858,0,2,sad,1,36.5096130008169,0.052252110093832016,0.09852244704961777,0.8310103416442871,0.01821514219045639
1774179515.354,25938.508145207,1,2,sad,1,37.79195099923527,0.03575253114104271,0.4111465811729431,0.5412311553955078,0.011869766749441624
1774179516.010,25939.154511205,2,2,sad,1,47.66382399975555,0.02786218374967575,0.3577094078063965,0.5836539268493652,0.03077446110546589
1774179516.350,25939.507287423,3,2,sad,1,34.59417799967923,0.029483268037438393,0.30910658836364746,0.623168408870697,0.038241706788539886
1774179516.552,25939.708773098,4,1,happy,1,34.62651100198855,0.025505702942609787,0.5367850065231323,0.41257718205451965,0.02513205073773861
1774179516.756,25939.911333276,5,0,neutral,1,36.095592000492616,0.35989460349082947,0.3497595191001892,0.2696402668952942,0.02070549689233303
1774179516.817,25939.972744397,6,0,neutral,1,36.024035998707404,0.5164645910263062,0.25328561663627625,0.20379513502120972,0.026454556733369827
1774179516.865,25940.021764894,7,0,neutral,1,35.13034699790296,0.6484838724136353,0.17904067039489746,0.15251068770885468,0.019964655861258507
1774179516.912,25940.069094309,8,0,neutral,1,34.73116099848994,0.5116045475006104,0.20705878734588623,0.22627650201320648,0.05506004020571709
1774179516.955,25940.114698421,9,0,neutral,1,32.46628100168891,0.43946900963783264,0.1347641497850418,0.31378424167633057,0.11198250949382782
1774179517.006,25940.165559073,10,0,neutral,1,32.38696599873947,0.4288523495197296,0.0877954512834549,0.32839158177375793,0.1549605429172516
1774179517.055,25940.21544274,11,2,sad,1,31.514424001215957,0.38397663831710815,0.05746133252978325,0.44659751653671265,0.11196443438529968
1774179517.105,25940.265391665,12,0,neutral,1,31.41336899716407,0.5325764417648315,0.03774403780698776,0.34731394052505493,0.0823655053973198
1774179517.155,25940.315739278,13,0,neutral,1,31.536294998659287,0.608392059803009,0.024617640301585197,0.25442779064178467,0.11256241798400879
1774179517.205,25940.365855334,14,0,neutral,1,31.044904000737006,0.6323087215423584,0.016124365851283073,0.25799989700317383,0.09356693923473358
1774179517.257,25940.416430706,15,2,sad,1,31.971908003470162,0.4274912178516388,0.01079532504081726,0.49892130494117737,0.06279207766056061
1774179517.306,25940.466654744,16,2,sad,1,30.976181998994434,0.42670369148254395,0.011199891567230225,0.5183396935462952,0.043756671249866486
1774179517.356,25940.517232154,17,2,sad,1,30.82447699853219,0.38997891545295715,0.009705984964966774,0.5614129304885864,0.038902148604393005
1774179517.406,25940.567388506,18,2,sad,1,30.850478000502335,0.270840048789978,0.02448578178882599,0.6582573652267456,0.04641672223806381
1774179517.458,25940.618035305,19,2,sad,1,31.461738999496447,0.18155407905578613,0.09367075562477112,0.5424407124519348,0.18233436346054077
1774179517.619,25940.770598241,20,2,sad,1,40.177996997954324,0.12406205385923386,0.23673099279403687,0.41506731510162354,0.22413958609104156
1774179517.683,25940.835565894,21,2,sad,1,38.98793699772796,0.08999260514974594,0.16420847177505493,0.3754470944404602,0.37035179138183594
1774179517.771,25940.921953839,22,2,sad,1,40.87685100239469,0.07837416231632233,0.1641567051410675,0.5041372776031494,0.25333186984062195
1774179517.828,25940.984570279,23,2,sad,1,35.04299400083255,0.05252901464700699,0.10735169798135757,0.6636712551116943,0.17644807696342468
1774179517.922,25941.074066291,24,2,sad,1,40.20312700231443,0.039847441017627716,0.1755078285932541,0.660364031791687,0.12428068369626999
1774179518.021,25941.174988387,25,2,sad,1,37.9308769988711,0.03504694998264313,0.21799452602863312,0.6601626873016357,0.08679579198360443
1774179518.085,25941.23748066,26,2,sad,1,38.83962000327301,0.02744300663471222,0.14862944185733795,0.7479093670845032,0.07601815462112427
1774179518.174,25941.327053875,27,2,sad,1,39.08973299985519,0.02265853062272072,0.09739730507135391,0.8299292922019958,0.05001480132341385
1774179518.236,25941.389049423,28,2,sad,1,38.293803998385556,0.06419704109430313,0.13595938682556152,0.7529207468032837,0.04692276939749718
1774179518.283,25941.439419683,29,2,sad,1,35.457477999443654,0.11957107484340668,0.11772776395082474,0.7168737649917603,0.045827366411685944
1774179518.329,25941.48594552,30,2,sad,1,35.16573600063566,0.4229350686073303,0.0767110288143158,0.4691445231437683,0.031209329143166542
1774179518.376,25941.534405217,31,0,neutral,1,33.84317499876488,0.6077964901924133,0.050257015973329544,0.31901663541793823,0.022929808124899864
1774179518.421,25941.579538586,32,0,neutral,1,33.54276599930017,0.7209714651107788,0.033887479454278946,0.2259811908006668,0.019159819930791855
1774179518.470,25941.630849516,33,0,neutral,1,30.920977998903254,0.7705527544021606,0.022275706753134727,0.19361305236816406,0.013558423146605492
1774179518.520,25941.680770978,34,0,neutral,1,30.854976997943595,0.7972208857536316,0.014752292074263096,0.17575989663600922,0.012266846373677254
1774179518.571,25941.731732463,35,0,neutral,1,31.33784900273895,0.8439496755599976,0.01063043437898159,0.13222256302833557,0.013197291642427444
1774179518.622,25941.7819845,36,0,neutral,1,32.306371998856775,0.8702459931373596,0.007440015207976103,0.11206705868244171,0.010246929712593555
1774179518.672,25941.832698188,37,0,neutral,1,31.148273999860976,0.903469443321228,0.005078067071735859,0.08424024283885956,0.00721225468441844
1774179518.721,25941.882390815,38,0,neutral,1,30.80019999833894,0.9124448299407959,0.0036344346590340137,0.07776377350091934,0.006156936287879944
1774179518.773,25941.932831742,39,0,neutral,1,31.526814000244485,0.8913752436637878,0.0027862926945090294,0.10048644989728928,0.0053519331850111485
1774179518.826,25941.982999076,40,0,neutral,1,34.866844998759916,0.9180496335029602,0.0020354758016765118,0.07544316351413727,0.0044716401025652885
1774179518.874,25942.033739226,41,0,neutral,1,31.831704000069294,0.9307917356491089,0.002104610437527299,0.06288553774356842,0.004217997658997774
