ts_iso,ts_unix,red,ir,bpm,rmssd_s,gsr,gsr_mean_5s,gsr_slope_1s,gsr_peak_10s,bpm_c,rmssd_inv,gsr_slope_c,gsr_peak_c,bio_arousal,bio_conf,ppgQ,finger_on,gsr_fresh,note
2026-02-25 19:50:50,1772016650.192,82154,82269,,,,,,0,,,0.00,0.00,0.0,0.2,0.2,1,0,hrv_warming_up(need~30s)
2026-02-25 19:50:51,1772016651.192,,,,,,,,0,,,0.00,0.00,0.0,0.2,0.2,1,0,hrv_warming_up(need~30s)
2026-02-25 19:50:52,1772016652.192,,,,,239,239.0,0.0,0,,,0.00,0.00,0.0,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:50:53,1772016653.192,,,,,208,223.5,-31.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:50:54,1772016654.192,,,,,187,211.3,-52.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:50:55,1772016655.192,,,,,174,202.0,-65.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:50:56,1772016656.192,,,,,163,194.2,-76.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:50:57,1772016657.192,,,,,157,177.8,-82.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:50:58,1772016658.192,,,,,152,166.6,-87.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:50:59,1772016659.192,,,,,162,161.6,-77.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
