ts_iso,ts_unix,red,ir,bpm,rmssd_s,gsr,gsr_mean_5s,gsr_slope_1s,gsr_peak_10s,bpm_c,rmssd_inv,gsr_slope_c,gsr_peak_c,bio_arousal,bio_conf,ppgQ,finger_on,gsr_fresh,note
2026-02-25 19:42:03,1772016123.365,716,857,,,,,,0,,,0.00,0.00,0.0,0.0,0.0,0,0,finger_off
2026-02-25 19:42:04,1772016124.365,717,855,,,,,,0,,,0.00,0.00,0.0,0.0,0.0,0,0,finger_off
2026-02-25 19:42:05,1772016125.365,695,863,,,233,233.0,0.0,0,,,0.00,0.00,0.0,0.0,0.0,0,1,finger_off
2026-02-25 19:42:06,1772016126.365,1727,2254,,,206,219.5,0.0,0,,,0.00,0.00,0.0,0.0,0.0,0,1,finger_off
2026-02-25 19:42:07,1772016127.365,148470,182618,,,187,208.7,-46.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:42:08,1772016128.365,,,,,174,200.0,-59.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:42:09,1772016129.365,,,,,167,193.4,-66.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:42:10,1772016130.365,,,,,158,178.4,-75.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:42:11,1772016131.365,,,,,155,168.2,-78.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:42:12,1772016132.365,,,,,150,160.8,-83.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:42:13,1772016133.365,,,,,146,155.2,-87.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:42:14,1772016134.365,,,,,145,153.5,-88.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:42:15,1772016135.365,,,,,143,149.5,-63.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:42:16,1772016136.365,,,,,143,147.0,-44.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:42:17,1772016137.365,,,,,142,144.8,-32.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:42:18,1772016138.365,,,,,143,143.7,-31.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:42:19,1772016139.365,,,,,142,142.6,-16.0,0,,,0.80,0.00,0.6,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:42:20,1772016140.365,,,,,142,142.5,-16.0,0,,,0.80,0.00,0.6,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:42:21,1772016141.365,,,,,140,142.0,-15.0,0,,,0.75,0.00,0.5,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:42:22,1772016142.365,,,,,141,141.6,-9.0,0,,,0.45,0.00,0.3,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:42:23,1772016143.365,,,,,140,141.0,-6.0,0,,,0.30,0.00,0.2,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:42:24,1772016144.365,,,,,140,140.8,-3.0,0,,,0.15,0.00,0.1,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:42:25,1772016145.365,,,,,141,140.7,-2.0,0,,,0.10,0.00,0.1,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:42:26,1772016146.365,,,,,139,140.2,-3.0,0,,,0.15,0.00,0.1,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:42:27,1772016147.365,,,,,141,140.3,-1.0,0,,,0.05,0.00,0.0,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:42:28,1772016148.365,,,,,140,140.2,-2.0,0,,,0.10,0.00,0.1,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:42:29,1772016149.365,,,,,139,140.0,-3.0,0,,,0.15,0.00,0.1,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:42:30,1772016150.365,,,,,138,139.7,-4.0,0,,,0.20,0.00,0.1,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:42:31,1772016151.365,,,,,139,139.3,-1.0,0,,,0.05,0.00,0.0,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:42:32,1772016152.365,,,,,138,138.8,-3.0,0,,,0.15,0.00,0.1,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:42:33,1772016153.365,,,,,136,138.0,-4.0,0,,,0.20,0.00,0.1,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:42:34,1772016154.365,,,,,137,137.6,-3.0,0,,,0.15,0.00,0.1,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:42:35,1772016155.365,,,,,138,137.6,-1.0,0,,,0.05,0.00,0.0,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:42:36,1772016156.365,,,,,138,137.4,-1.0,0,,,0.05,0.00,0.0,0.4,0.2,1,1,hrv_warming_up(need~30s)
