ts_iso,ts_unix,red,ir,bpm,rmssd_s,gsr,gsr_mean_5s,gsr_slope_1s,gsr_peak_10s,bpm_c,rmssd_inv,gsr_slope_c,gsr_peak_c,bio_arousal,bio_conf,ppgQ,finger_on,gsr_fresh,note
2026-02-25 14:55:37,1771998937.906,18543,34605,,,,,,0,,,0.00,0.00,0.0,0.0,0.0,0,0,finger_off
2026-02-25 14:55:38,1771998938.906,1705,3152,,,,,,0,,,0.00,0.00,0.0,0.0,0.0,0,0,finger_off
2026-02-25 14:55:39,1771998939.906,127751,134675,,,250,250.0,0.0,0,,,0.00,0.00,0.0,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 14:55:40,1771998940.906,157012,222406,,,220,235.0,-30.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 14:55:41,1771998941.906,163832,240470,,,200,223.3,-50.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 14:55:42,1771998942.906,163669,240393,,,185,213.8,-65.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 14:55:43,1771998943.906,163702,240546,,,172,205.4,-78.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 14:55:44,1771998944.906,163032,239204,,,165,188.4,-85.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 14:55:45,1771998945.906,162117,236372,,,157,175.8,-93.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 14:55:46,1771998946.906,162287,236452,,,156,167.0,-94.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 14:55:47,1771998947.906,162055,237485,,,151,160.2,-99.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 14:55:48,1771998948.906,162528,238619,,,149,158.3,-101.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 14:55:49,1771998949.906,162713,239020,58.5,,147,152.0,-73.0,0,0.05,,1.00,0.00,0.4,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 14:55:50,1771998950.906,162881,239150,58.5,,145,150.8,-55.0,0,0.05,,1.00,0.00,0.4,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 14:55:51,1771998951.906,162947,239514,58.5,,145,148.8,-55.0,0,0.05,,1.00,0.00,0.4,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 14:55:52,1771998952.906,163072,239643,58.5,,144,146.0,-28.0,0,0.05,,1.00,0.00,0.4,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 14:55:53,1771998953.906,162796,239107,58.5,,143,144.8,-22.0,0,0.05,,1.00,0.00,0.4,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 14:55:54,1771998954.906,162639,238817,58.5,,142,144.3,-23.0,0,0.05,,1.00,0.00,0.4,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 14:55:55,1771998955.906,162418,238538,58.5,,141,143.0,-15.0,0,0.05,,0.75,0.00,0.3,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 14:55:56,1771998956.906,162306,238336,59.4,0.016,141,142.2,-10.0,0,0.07,0.95,0.50,0.00,0.5,0.7,0.6,1,1,
2026-02-25 14:55:57,1771998957.906,162327,238151,59.1,0.022,142,142.2,-7.0,0,0.06,0.89,0.35,0.00,0.4,1.0,1.0,1,1,
2026-02-25 14:55:58,1771998958.906,162508,238544,58.8,0.019,140,141.5,-7.0,0,0.06,0.92,0.35,0.00,0.5,1.0,1.0,1,1,
2026-02-25 14:55:59,1771998959.906,162394,238399,58.7,0.017,140,140.8,-5.0,0,0.06,0.94,0.25,0.00,0.4,1.0,1.0,1,1,
2026-02-25 14:56:00,1771998960.906,162232,238228,58.5,0.016,139,140.5,-6.0,0,0.05,0.95,0.30,0.00,0.5,1.0,1.0,1,1,
2026-02-25 14:56:01,1771998961.906,161959,237839,58.5,0.016,140,140.3,-4.0,0,0.05,0.94,0.20,0.00,0.4,1.0,1.0,1,1,
2026-02-25 14:56:02,1771998962.906,161809,237659,58.5,0.016,139,140.0,-5.0,0,0.05,0.94,0.25,0.00,0.4,1.0,1.0,1,1,
2026-02-25 14:56:03,1771998963.906,161814,237688,58.5,0.016,141,139.8,-2.0,0,0.05,0.94,0.10,0.00,0.4,1.0,1.0,1,1,
