ts_iso,ts_unix,red,ir,bpm,rmssd_s,gsr,gsr_mean_5s,gsr_slope_1s,gsr_peak_10s,bpm_c,rmssd_inv,gsr_slope_c,gsr_peak_c,bio_arousal,bio_conf,ppgQ,finger_on,gsr_fresh,note
2026-02-25 19:49:26,1772016566.458,82134,82272,,,,,,0,,,0.00,0.00,0.0,0.2,0.2,1,0,hrv_warming_up(need~30s)
2026-02-25 19:49:27,1772016567.458,175718,254036,,,,,,0,,,0.00,0.00,0.0,0.2,0.2,1,0,hrv_warming_up(need~30s)
2026-02-25 19:49:28,1772016568.458,175995,254831,,,252,252.0,0.0,0,,,0.00,0.00,0.0,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:49:29,1772016569.458,176023,256084,,,221,236.5,0.0,0,,,0.00,0.00,0.0,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:49:30,1772016570.458,175336,254227,,,198,223.7,-54.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:49:31,1772016571.458,175190,254203,,,183,213.5,-69.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:49:32,1772016572.458,174450,252034,,,171,205.0,-81.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:49:33,1772016573.458,174555,252841,,,163,187.2,-89.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:49:34,1772016574.458,174202,251519,,,158,174.6,-94.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:49:35,1772016575.458,174726,253644,,,154,165.8,-98.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:49:36,1772016576.458,174337,252649,60.6,,152,163.5,-100.0,0,0.09,,1.00,0.00,0.4,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:49:37,1772016577.458,174531,253926,58.4,0.176,150,158.0,-102.0,0,0.05,0.00,1.00,0.00,0.2,0.5,0.3,1,1,
2026-02-25 19:49:38,1772016578.458,174600,254440,59.7,0.171,149,154.3,-72.0,0,0.07,0.00,1.00,0.00,0.2,0.7,0.6,1,1,
2026-02-25 19:49:39,1772016579.458,174309,253565,58.5,0.170,146,151.5,-52.0,0,0.05,0.00,1.00,0.00,0.2,0.7,0.6,1,1,
2026-02-25 19:49:40,1772016580.458,174721,255111,59.3,0.170,145,149.3,-38.0,0,0.07,0.00,1.00,0.00,0.2,0.7,0.6,1,1,
2026-02-25 19:49:41,1772016581.458,174522,254286,59.9,0.156,143,147.5,-40.0,0,0.08,0.00,1.00,0.00,0.2,0.7,0.6,1,1,
2026-02-25 19:49:42,1772016582.458,174198,253194,59.9,0.156,143,145.2,-28.0,0,0.08,0.00,1.00,0.00,0.2,0.7,0.6,1,1,
2026-02-25 19:49:43,1772016583.458,174381,254164,60.6,0.156,143,144.0,-20.0,0,0.09,0.00,1.00,0.00,0.2,0.7,0.6,1,1,
2026-02-25 19:49:44,1772016584.458,174037,252673,59.6,0.156,142,143.2,-12.0,0,0.07,0.00,0.60,0.00,0.1,0.7,0.6,1,1,
2026-02-25 19:49:45,1772016585.458,174230,253471,61.5,0.144,143,142.8,-11.0,0,0.10,0.00,0.55,0.00,0.1,0.8,0.6,1,1,
2026-02-25 19:49:46,1772016586.458,174507,254736,61.6,0.135,144,143.0,-6.0,0,0.10,0.00,0.30,0.00,0.1,0.8,0.7,1,1,
2026-02-25 19:49:47,1772016587.458,173923,252637,61.0,0.149,143,143.0,-7.0,0,0.09,0.00,0.35,0.00,0.1,0.7,0.6,1,1,
