ts_iso,ts_unix,red,ir,bpm,rmssd_s,gsr,gsr_mean_5s,gsr_slope_1s,gsr_peak_10s,bpm_c,rmssd_inv,gsr_slope_c,gsr_peak_c,bio_arousal,bio_conf,ppgQ,finger_on,gsr_fresh,note
2026-02-25 19:40:56,1772016056.864,165312,228042,64.3,0.022,141,141.7,-13.0,0,0.14,0.89,0.65,0.00,0.5,0.7,0.6,1,1,
2026-02-25 19:40:57,1772016057.864,164082,224331,64.2,0.022,140,141.0,-10.0,0,0.14,0.89,0.50,0.00,0.5,0.7,0.6,1,1,
2026-02-25 19:40:58,1772016058.864,164131,224993,64.2,0.022,139,140.5,-9.0,0,0.14,0.89,0.45,0.00,0.5,0.7,0.6,1,1,
2026-02-25 19:40:59,1772016059.864,163562,223669,64.2,0.022,140,140.2,-6.0,0,0.14,0.89,0.30,0.00,0.5,0.4,0.2,1,1,
2026-02-25 19:41:00,1772016060.864,164253,225712,60.8,0.083,141,140.2,-3.0,0,0.09,0.34,0.15,0.00,0.2,0.6,0.4,1,1,
2026-02-25 19:41:01,1772016061.864,164934,227628,62.1,0.136,139,140.0,-5.0,0,0.11,0.00,0.25,0.00,0.1,0.7,0.6,1,1,
2026-02-25 19:41:02,1772016062.864,164195,225416,58.1,0.178,139,139.7,-3.0,0,0.05,0.00,0.15,0.00,0.0,0.6,0.4,1,1,
2026-02-25 19:41:03,1772016063.864,163212,222356,58.1,0.178,138,139.3,-4.0,0,0.05,0.00,0.20,0.00,0.1,0.6,0.4,1,1,
2026-02-25 19:41:04,1772016064.864,162080,219332,58.1,0.178,138,139.0,-3.0,0,0.05,0.00,0.15,0.00,0.0,0.4,0.2,1,1,
2026-02-25 19:41:05,1772016065.864,163287,223079,58.1,0.178,138,138.8,-2.0,0,0.05,0.00,0.10,0.00,0.0,0.4,0.2,1,1,
2026-02-25 19:41:06,1772016066.864,165525,229565,58.1,0.178,138,138.3,-3.0,0,0.05,0.00,0.15,0.00,0.0,0.4,0.2,1,1,
2026-02-25 19:41:07,1772016067.864,165794,230552,60.2,0.194,140,138.4,1.0,0,0.08,0.00,0.05,0.00,0.0,0.5,0.3,1,1,
2026-02-25 19:41:08,1772016068.864,169338,240845,60.0,0.196,137,138.2,-3.0,0,0.08,0.00,0.15,0.00,0.1,0.6,0.4,1,1,
2026-02-25 19:41:09,1772016069.864,169356,240588,59.3,0.195,134,137.5,-6.0,0,0.07,0.00,0.30,0.00,0.1,0.6,0.4,1,1,
2026-02-25 19:41:10,1772016070.864,167803,235491,62.1,0.195,135,136.8,-4.0,0,0.11,0.00,0.20,0.00,0.1,0.6,0.4,1,1,
2026-02-25 19:41:11,1772016071.864,166126,230324,62.1,0.195,137,136.6,-2.0,0,0.11,0.00,0.10,0.00,0.1,0.6,0.4,1,1,
2026-02-25 19:41:12,1772016072.864,165317,227805,62.1,0.195,138,136.8,0.0,0,0.11,0.00,0.00,0.00,0.0,0.5,0.3,1,1,
2026-02-25 19:41:13,1772016073.864,164008,224522,62.1,0.195,137,136.3,-1.0,0,0.11,0.00,0.05,0.00,0.0,0.5,0.3,1,1,
2026-02-25 19:41:14,1772016074.864,162220,219751,62.1,0.195,137,136.8,-1.0,0,0.11,0.00,0.05,0.00,0.0,0.5,0.3,1,1,
2026-02-25 19:41:15,1772016075.864,161675,218863,60.0,0.186,138,137.0,0.0,0,0.08,0.00,0.00,0.00,0.0,0.7,0.6,1,1,
2026-02-25 19:41:16,1772016076.864,163095,222601,62.3,0.177,137,137.4,-3.0,0,0.11,0.00,0.15,0.00,0.1,0.8,0.7,1,1,
2026-02-25 19:41:17,1772016077.864,166323,232578,58.8,0.171,137,137.3,-3.0,0,0.06,0.00,0.15,0.00,0.0,0.8,0.7,1,1,
2026-02-25 19:41:18,1772016078.864,165296,228722,59.9,0.168,137,137.2,0.0,0,0.07,0.00,0.00,0.00,0.0,0.8,0.8,1,1,
2026-02-25 19:41:19,1772016079.864,164939,227665,60.5,0.168,137,137.2,3.0,0,0.08,0.00,0.15,0.00,0.1,0.9,0.8,1,1,
2026-02-25 19:41:20,1772016080.864,165181,228077,60.5,0.168,136,136.8,1.0,0,0.08,0.00,0.05,0.00,0.0,0.9,0.8,1,1,
2026-02-25 19:41:21,1772016081.864,164760,226714,60.5,0.168,137,136.8,-1.0,0,0.08,0.00,0.05,0.00,0.0,0.9,0.8,1,1,
2026-02-25 19:41:22,1772016082.864,165270,228604,60.5,0.168,137,136.8,-1.0,0,0.08,0.00,0.05,0.00,0.0,0.9,0.8,1,1,
2026-02-25 19:41:23,1772016083.864,164833,227510,60.5,0.175,139,137.2,2.0,0,0.08,0.00,0.10,0.00,0.0,0.9,0.8,1,1,
2026-02-25 19:41:24,1772016084.864,165632,230252,60.4,0.178,137,137.2,0.0,0,0.08,0.00,0.00,0.00,0.0,0.9,0.8,1,1,
2026-02-25 19:41:25,1772016085.864,166732,233569,63.2,0.178,139,137.5,1.0,0,0.13,0.00,0.05,0.00,0.0,0.8,0.8,1,1,
2026-02-25 19:41:26,1772016086.864,167095,234646,59.4,0.173,138,137.8,1.0,0,0.07,0.00,0.05,0.00,0.0,0.8,0.7,1,1,
2026-02-25 19:41:27,1772016087.864,165980,231366,,0.173,139,138.2,2.0,0,,0.00,0.10,0.00,0.0,0.6,0.4,1,1,
2026-02-25 19:41:28,1772016088.864,165690,230274,,0.173,138,138.2,1.0,0,,0.00,0.05,0.00,0.0,0.4,0.2,1,1,
2026-02-25 19:41:29,1772016089.864,164889,227543,,0.173,139,138.3,3.0,0,,0.00,0.15,0.00,0.1,0.4,0.2,1,1,
2026-02-25 19:41:30,1772016090.864,140574,147419,,,139,138.6,3.0,0,,,0.15,0.00,0.1,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:41:31,1772016091.864,166234,233479,,,138,138.6,1.0,0,,,0.05,0.00,0.0,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:41:32,1772016092.864,167512,234650,,,139,138.7,2.0,0,,,0.10,0.00,0.1,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:41:33,1772016093.864,168247,236514,,,137,138.4,0.0,0,,,0.00,0.00,0.0,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:41:34,1772016094.864,167589,233268,,,137,138.0,-2.0,0,,,0.10,0.00,0.1,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:41:35,1772016095.864,739,894,,,137,137.6,-1.0,0,,,0.05,0.00,0.0,0.0,0.0,0,1,finger_off
2026-02-25 19:41:36,1772016096.864,688,787,,,143,138.6,4.0,0,,,0.20,0.00,0.1,0.0,0.0,0,1,finger_off
2026-02-25 19:41:37,1772016097.864,657,850,,,142,139.2,4.0,0,,,0.20,0.00,0.1,0.0,0.0,0,1,finger_off
2026-02-25 19:41:38,1772016098.864,720,845,,,139,139.2,0.0,0,,,0.00,0.00,0.0,0.0,0.0,0,1,finger_off
2026-02-25 19:41:39,1772016099.864,677,822,,,138,139.8,-1.0,0,,,0.05,0.00,0.0,0.0,0.0,0,1,finger_off
2026-02-25 19:41:40,1772016100.864,665,942,,,147,141.8,9.0,0,,,0.45,0.00,0.3,0.0,0.0,0,1,finger_off
2026-02-25 19:41:41,1772016101.864,709,2355,,,147,142.7,8.0,0,,,0.40,0.00,0.3,0.0,0.0,0,1,finger_off
2026-02-25 19:41:42,1772016102.864,635,815,,,139,142.0,2.0,0,,,0.10,0.00,0.1,0.0,0.0,0,1,finger_off
2026-02-25 19:41:43,1772016103.864,577,828,,,142,142.6,5.0,0,,,0.25,0.00,0.2,0.0,0.0,0,1,finger_off
2026-02-25 19:41:44,1772016104.864,650,826,,,136,141.5,-1.0,0,,,0.05,0.00,0.0,0.0,0.0,0,1,finger_off
2026-02-25 19:41:45,1772016105.864,633,812,,,138,141.5,1.0,0,,,0.05,0.00,0.0,0.0,0.0,0,1,finger_off
2026-02-25 19:41:46,1772016106.864,606,736,,,140,140.3,-3.0,0,,,0.15,0.00,0.1,0.0,0.0,0,1,finger_off
2026-02-25 19:41:47,1772016107.864,2590,4968,,,137,138.7,-5.0,0,,,0.25,0.00,0.2,0.0,0.0,0,1,finger_off
2026-02-25 19:41:48,1772016108.864,7381,9538,,,134,137.8,-4.0,0,,,0.20,0.00,0.1,0.0,0.0,0,1,finger_off
2026-02-25 19:41:49,1772016109.864,,,,,135,136.8,-12.0,0,,,0.60,0.00,0.4,0.0,0.0,0,1,finger_off
2026-02-25 19:41:50,1772016110.864,,,,,138,136.8,-9.0,0,,,0.45,0.00,0.3,0.0,0.0,0,1,finger_off
2026-02-25 19:41:51,1772016111.864,,,,,135,135.8,-4.0,0,,,0.20,0.00,0.1,0.0,0.0,0,1,finger_off
2026-02-25 19:41:52,1772016112.864,,,,,137,135.8,-5.0,0,,,0.25,0.00,0.2,0.0,0.0,0,1,finger_off
2026-02-25 19:41:53,1772016113.864,,,,,138,136.2,-4.0,0,,,0.20,0.00,0.1,0.0,0.0,0,1,finger_off
2026-02-25 19:41:54,1772016114.864,,,,,140,137.2,4.0,0,,,0.20,0.00,0.1,0.0,0.0,0,1,finger_off
2026-02-25 19:41:55,1772016115.864,,,,,139,137.8,-1.0,0,,,0.05,0.00,0.0,0.0,0.0,0,1,finger_off
2026-02-25 19:41:56,1772016116.864,,,,,142,139.2,5.0,0,,,0.25,0.00,0.2,0.0,0.0,0,1,finger_off
2026-02-25 19:41:58,1772016117.864,,,,,142,139.7,5.0,0,,,0.25,0.00,0.2,0.0,0.0,0,1,finger_off
