ts_iso,ts_unix,red,ir,bpm,rmssd_s,gsr,gsr_mean_5s,gsr_slope_1s,gsr_peak_10s,bpm_c,rmssd_inv,gsr_slope_c,gsr_peak_c,bio_arousal,bio_conf,ppgQ,finger_on,gsr_fresh,note
2026-02-25 19:44:20,1772016260.260,585,826,,,,,,0,,,0.00,0.00,0.0,0.0,0.0,0,0,finger_off
2026-02-25 19:44:21,1772016261.260,,,,,,,,0,,,0.00,0.00,0.0,0.0,0.0,0,0,finger_off
2026-02-25 19:44:22,1772016262.260,,,,,235,235.0,0.0,0,,,0.00,0.00,0.0,0.0,0.0,0,1,finger_off
2026-02-25 19:44:23,1772016263.260,,,,,198,216.5,-37.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-02-25 19:44:24,1772016264.260,,,,,188,207.0,-47.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-02-25 19:44:25,1772016265.260,,,,,174,198.8,-61.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-02-25 19:44:26,1772016266.260,,,,,164,191.8,-71.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-02-25 19:44:27,1772016267.260,,,,,159,186.3,-76.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-02-25 19:44:28,1772016268.260,,,,,153,172.7,-82.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-02-25 19:44:29,1772016269.260,,,,,150,164.7,-85.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-02-25 19:44:30,1772016270.260,,,,,147,154.6,-88.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-02-25 19:44:31,1772016271.260,,,,,146,153.2,-89.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-02-25 19:44:32,1772016272.260,,,,,144,148.0,-91.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-02-25 19:44:33,1772016273.260,,,,,144,146.2,-54.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-02-25 19:44:34,1772016274.260,,,,,143,145.7,-45.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-02-25 19:44:35,1772016275.260,,,,,144,144.2,-20.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
