ts_iso,ts_unix,red,ir,bpm,rmssd_s,gsr,gsr_mean_5s,gsr_slope_1s,gsr_peak_10s,bpm_c,rmssd_inv,gsr_slope_c,gsr_peak_c,bio_arousal,bio_conf,ppgQ,finger_on,gsr_fresh,note
2026-02-25 19:48:31,1772016511.687,82171,82202,,,,,,0,,,0.00,0.00,0.0,0.2,0.2,1,0,hrv_warming_up(need~30s)
2026-02-25 19:48:32,1772016512.687,179794,261961,,,,,,0,,,0.00,0.00,0.0,0.2,0.2,1,0,hrv_warming_up(need~30s)
2026-02-25 19:48:33,1772016513.687,179773,261931,,,257,257.0,0.0,0,,,0.00,0.00,0.0,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:48:34,1772016514.687,179618,261718,,,224,240.5,0.0,0,,,0.00,0.00,0.0,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:48:35,1772016515.687,180188,262143,,,201,227.3,-56.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:48:36,1772016516.687,179463,262143,,,187,217.2,-70.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:48:37,1772016517.687,179591,262143,,,175,208.8,-82.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:48:38,1772016518.687,179288,262143,,,168,202.0,-89.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:48:39,1772016519.687,179003,262143,,,161,186.0,-96.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:48:40,1772016520.687,178975,262143,,,155,174.5,-102.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:48:41,1772016521.687,178406,262143,,,151,166.2,-106.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:48:42,1772016522.687,178235,262143,,,148,159.7,-109.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:48:43,1772016523.687,178142,262143,,,148,155.2,-109.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:48:44,1772016524.687,177962,262143,,,146,151.5,-78.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:48:45,1772016525.687,177910,262143,,,145,148.8,-56.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:48:46,1772016526.687,177590,262143,,,143,146.0,-44.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:48:47,1772016527.687,177697,262143,,,144,145.2,-24.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:48:48,1772016528.687,177704,262143,,,142,144.0,-26.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:48:49,1772016529.687,177876,262143,,,143,143.4,-18.0,0,,,0.90,0.00,0.6,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:48:50,1772016530.687,177797,262143,,,142,142.8,-9.0,0,,,0.45,0.00,0.3,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:48:51,1772016531.687,177664,262143,,,143,142.8,-5.0,0,,,0.25,0.00,0.2,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:48:52,1772016532.687,177532,262143,,,140,142.0,-8.0,0,,,0.40,0.00,0.3,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:48:53,1772016533.687,177628,262143,,,141,141.8,-5.0,0,,,0.25,0.00,0.2,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:48:54,1772016534.687,177365,262143,,,140,141.2,-5.0,0,,,0.25,0.00,0.2,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:48:55,1772016535.687,177110,262143,,,140,141.0,-3.0,0,,,0.15,0.00,0.1,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:48:56,1772016536.687,177063,262143,,,140,140.2,-4.0,0,,,0.20,0.00,0.1,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:48:57,1772016537.687,176343,262107,,,140,140.2,-4.0,0,,,0.20,0.00,0.1,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:48:58,1772016538.687,,,,,140,140.2,-3.0,0,,,0.15,0.00,0.1,0.4,0.2,1,1,hrv_warming_up(need~30s)
