ts_iso,ts_unix,red,ir,bpm,rmssd_s,gsr,gsr_mean_5s,gsr_slope_1s,gsr_peak_10s,bpm_c,rmssd_inv,gsr_slope_c,gsr_peak_c,bio_arousal,bio_conf,ppgQ,finger_on,gsr_fresh,note
2026-02-25 19:46:28,1772016388.936,616,827,,,,,,0,,,0.00,0.00,0.0,0.0,0.0,0,0,finger_off
2026-02-25 19:46:29,1772016389.937,,,,,,,,0,,,0.00,0.00,0.0,0.0,0.0,0,0,finger_off
2026-02-25 19:46:30,1772016390.937,,,,,257,257.0,0.0,0,,,0.00,0.00,0.0,0.0,0.0,0,1,finger_off
2026-02-25 19:46:31,1772016391.937,,,,,201,229.0,-56.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-02-25 19:46:32,1772016392.937,,,,,184,214.0,-73.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-02-25 19:46:33,1772016393.937,,,,,168,202.5,-89.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-02-25 19:46:34,1772016394.937,,,,,164,194.8,-93.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-02-25 19:46:35,1772016395.937,,,,,158,188.7,-99.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-02-25 19:46:37,1772016396.937,,,,,153,171.3,-104.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-02-25 19:46:37,1772016397.937,,,,,145,162.0,-112.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-02-25 19:46:38,1772016398.937,,,,,146,153.2,-111.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-02-25 19:46:39,1772016399.937,,,,,151,152.8,-106.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-02-25 19:46:40,1772016400.937,,,,,148,148.6,-53.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-02-25 19:46:41,1772016401.937,,,,,150,148.8,-51.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-02-25 19:46:42,1772016402.937,,,,,145,148.0,-39.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-02-25 19:46:43,1772016403.937,,,,,146,147.7,-18.0,0,,,0.90,0.00,0.6,0.0,0.0,0,1,finger_off
2026-02-25 19:46:44,1772016404.937,,,,,143,147.2,-21.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-02-25 19:46:45,1772016405.937,,,,,145,145.8,-8.0,0,,,0.40,0.00,0.3,0.0,0.0,0,1,finger_off
2026-02-25 19:46:46,1772016406.937,,,,,144,144.6,-1.0,0,,,0.05,0.00,0.0,0.0,0.0,0,1,finger_off
2026-02-25 19:46:47,1772016407.937,,,,,143,144.2,-3.0,0,,,0.15,0.00,0.1,0.0,0.0,0,1,finger_off
2026-02-25 19:46:48,1772016408.937,,,,,142,143.8,-4.0,0,,,0.20,0.00,0.1,0.0,0.0,0,1,finger_off
2026-02-25 19:46:49,1772016409.937,,,,,141,143.0,-10.0,0,,,0.50,0.00,0.3,0.0,0.0,0,1,finger_off
2026-02-25 19:46:50,1772016410.937,,,,,142,142.8,-8.0,0,,,0.40,0.00,0.3,0.0,0.0,0,1,finger_off
2026-02-25 19:46:51,1772016411.937,,,,,142,142.3,-3.0,0,,,0.15,0.00,0.1,0.0,0.0,0,1,finger_off
2026-02-25 19:46:52,1772016412.937,,,,,146,142.7,1.0,0,,,0.05,0.00,0.0,0.0,0.0,0,1,finger_off
2026-02-25 19:46:53,1772016413.937,,,,,143,142.7,-3.0,0,,,0.15,0.00,0.1,0.0,0.0,0,1,finger_off
2026-02-25 19:46:54,1772016414.937,,,,,146,143.3,3.0,0,,,0.15,0.00,0.1,0.0,0.0,0,1,finger_off
2026-02-25 19:46:55,1772016415.937,,,,,143,143.7,-2.0,0,,,0.10,0.00,0.1,0.0,0.0,0,1,finger_off
2026-02-25 19:46:56,1772016416.937,,,,,144,144.0,0.0,0,,,0.00,0.00,0.0,0.0,0.0,0,1,finger_off
2026-02-25 19:46:57,1772016417.937,,,,,140,143.7,-3.0,0,,,0.15,0.00,0.1,0.0,0.0,0,1,finger_off
2026-02-25 19:46:58,1772016418.937,,,,,145,143.6,3.0,0,,,0.15,0.00,0.1,0.0,0.0,0,1,finger_off
2026-02-25 19:46:59,1772016419.937,,,,,141,142.6,-1.0,0,,,0.05,0.00,0.0,0.0,0.0,0,1,finger_off
2026-02-25 19:47:00,1772016420.937,,,,,143,142.6,1.0,0,,,0.05,0.00,0.0,0.0,0.0,0,1,finger_off
2026-02-25 19:47:01,1772016421.937,,,,,142,142.2,0.0,0,,,0.00,0.00,0.0,0.0,0.0,0,1,finger_off
2026-02-25 19:47:02,1772016422.937,,,,,141,142.4,-2.0,0,,,0.10,0.00,0.1,0.0,0.0,0,1,finger_off
2026-02-25 19:47:03,1772016423.937,,,,,145,142.4,-1.0,0,,,0.05,0.00,0.0,0.0,0.0,0,1,finger_off
2026-02-25 19:47:04,1772016424.937,,,,,144,142.7,1.0,0,,,0.05,0.00,0.0,0.0,0.0,0,1,finger_off
