ts_iso,ts_unix,red,ir,bpm,rmssd_s,gsr,gsr_mean_5s,gsr_slope_1s,gsr_peak_10s,bpm_c,rmssd_inv,gsr_slope_c,gsr_peak_c,bio_arousal,bio_conf,ppgQ,finger_on,gsr_fresh,note
2026-02-25 19:44:37,1772016277.218,82168,82225,,,,,,0,,,0.00,0.00,0.0,0.2,0.2,1,0,hrv_warming_up(need~30s)
2026-02-25 19:44:38,1772016278.218,165904,242767,,,,,,0,,,0.00,0.00,0.0,0.2,0.2,1,0,hrv_warming_up(need~30s)
2026-02-25 19:44:39,1772016279.218,165145,240884,,,239,239.0,0.0,0,,,0.00,0.00,0.0,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:44:40,1772016280.218,165396,242078,,,207,223.0,0.0,0,,,0.00,0.00,0.0,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:44:41,1772016281.218,4269,7598,,,188,211.3,-51.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-02-25 19:44:42,1772016282.218,33111,51324,,,174,202.0,-65.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:44:43,1772016283.218,166913,229108,,,164,194.4,-75.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:44:44,1772016284.218,167207,236789,,,158,188.3,-81.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:44:45,1772016285.218,167037,237465,,,154,174.2,-85.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:44:46,1772016286.218,165872,234538,,,149,164.5,-90.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:44:47,1772016287.218,165594,234096,,,147,157.7,-92.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:44:48,1772016288.218,165939,236417,,,144,150.4,-95.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:44:49,1772016289.218,165042,233824,,,144,149.3,-95.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:44:50,1772016290.218,164677,232480,,,142,145.2,-65.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:44:51,1772016291.218,165570,236659,,,142,144.7,-46.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:44:52,1772016292.218,165292,236772,39.9,,142,142.8,-22.0,0,0.00,,1.00,0.00,0.3,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:44:53,1772016293.218,165449,237975,43.9,0.770,141,142.5,-17.0,0,0.00,0.00,0.85,0.00,0.2,0.3,0.0,1,1,
2026-02-25 19:44:54,1772016294.218,165327,237872,47.7,0.636,142,141.8,-12.0,0,0.00,0.00,0.60,0.00,0.1,0.3,0.0,1,1,
2026-02-25 19:44:55,1772016295.218,164896,236813,48.7,0.560,140,141.5,-9.0,0,0.00,0.00,0.45,0.00,0.1,0.3,0.0,1,1,
2026-02-25 19:44:56,1772016296.218,165018,237726,48.7,0.560,141,141.2,-6.0,0,0.00,0.00,0.30,0.00,0.1,0.3,0.0,1,1,
2026-02-25 19:44:57,1772016297.218,164107,234350,48.7,0.560,139,140.6,-5.0,0,0.00,0.00,0.25,0.00,0.1,0.3,0.0,1,1,
2026-02-25 19:44:58,1772016298.218,164378,235642,47.7,0.560,141,140.6,-3.0,0,0.00,0.00,0.15,0.00,0.0,0.3,0.0,1,1,
2026-02-25 19:44:59,1772016299.218,163633,233698,47.7,0.560,141,140.4,-1.0,0,0.00,0.00,0.05,0.00,0.0,0.3,0.0,1,1,
2026-02-25 19:45:00,1772016300.218,164089,235900,56.7,0.501,141,140.6,-1.0,0,0.03,0.00,0.05,0.00,0.0,0.3,0.0,1,1,
2026-02-25 19:45:01,1772016301.218,163533,234252,59.3,0.463,140,140.5,-2.0,0,0.07,0.00,0.10,0.00,0.0,0.3,0.0,1,1,
2026-02-25 19:45:02,1772016302.218,163326,233916,57.3,0.432,140,140.3,-2.0,0,0.04,0.00,0.10,0.00,0.0,0.7,0.6,1,1,
2026-02-25 19:45:03,1772016303.218,163366,234327,58.1,0.405,140,140.5,-2.0,0,0.05,0.00,0.10,0.00,0.0,0.7,0.6,1,1,
2026-02-25 19:45:04,1772016304.218,163307,234336,59.4,0.385,139,140.0,-1.0,0,0.07,0.00,0.05,0.00,0.0,0.7,0.6,1,1,
2026-02-25 19:45:05,1772016305.218,163614,235942,58.5,0.369,140,139.8,-1.0,0,0.05,0.00,0.05,0.00,0.0,0.7,0.6,1,1,
2026-02-25 19:45:06,1772016306.218,163760,237255,59.4,0.356,138,139.4,-3.0,0,0.07,0.00,0.15,0.00,0.1,0.7,0.6,1,1,
2026-02-25 19:45:07,1772016307.218,163731,237037,59.9,0.341,139,139.2,0.0,0,0.08,0.00,0.00,0.00,0.0,0.7,0.6,1,1,
2026-02-25 19:45:08,1772016308.218,163723,237653,60.6,0.341,139,139.2,-2.0,0,0.09,0.00,0.10,0.00,0.0,0.7,0.6,1,1,
2026-02-25 19:45:09,1772016309.218,163135,236305,59.8,0.341,139,139.0,-2.0,0,0.07,0.00,0.10,0.00,0.0,0.7,0.6,1,1,
2026-02-25 19:45:10,1772016310.218,162658,235247,60.6,0.341,138,138.8,-3.0,0,0.09,0.00,0.15,0.00,0.1,0.7,0.6,1,1,
2026-02-25 19:45:11,1772016311.218,162222,233252,61.9,0.341,138,138.6,-2.0,0,0.11,0.00,0.10,0.00,0.1,0.7,0.6,1,1,
2026-02-25 19:45:12,1772016312.218,162201,232574,60.8,0.341,138,138.5,-2.0,0,0.09,0.00,0.10,0.00,0.0,0.7,0.6,1,1,
2026-02-25 19:45:13,1772016313.218,162564,232960,64.3,0.328,137,138.0,-2.0,0,0.14,0.00,0.10,0.00,0.1,0.8,0.7,1,1,
2026-02-25 19:45:14,1772016314.218,162891,233360,63.6,0.316,140,138.3,1.0,0,0.13,0.00,0.05,0.00,0.0,0.8,0.7,1,1,
2026-02-25 19:45:15,1772016315.218,162539,231517,59.4,0.309,139,138.3,-1.0,0,0.07,0.00,0.05,0.00,0.0,0.7,0.6,1,1,
2026-02-25 19:45:16,1772016316.218,162857,232438,60.5,0.303,139,138.5,1.0,0,0.08,0.00,0.05,0.00,0.0,0.7,0.6,1,1,
2026-02-25 19:45:17,1772016317.218,163292,234270,61.1,0.294,138,138.6,-1.0,0,0.09,0.00,0.05,0.00,0.0,0.7,0.6,1,1,
2026-02-25 19:45:18,1772016318.218,162606,231469,59.8,0.289,138,138.8,-1.0,0,0.07,0.00,0.05,0.00,0.0,0.7,0.6,1,1,
2026-02-25 19:45:19,1772016319.218,162842,232462,60.4,0.284,138,138.7,-1.0,0,0.08,0.00,0.05,0.00,0.0,0.7,0.6,1,1,
2026-02-25 19:45:20,1772016320.218,161877,228125,61.0,0.226,138,138.2,0.0,0,0.09,0.00,0.00,0.00,0.0,0.7,0.6,1,1,
2026-02-25 19:45:21,1772016321.218,162263,229180,59.7,0.225,139,138.2,1.0,0,0.07,0.00,0.05,0.00,0.0,0.7,0.6,1,1,
2026-02-25 19:45:22,1772016322.218,162792,231008,59.8,0.144,139,138.3,2.0,0,0.07,0.00,0.10,0.00,0.0,0.7,0.6,1,1,
2026-02-25 19:45:23,1772016323.218,161939,227668,61.4,0.139,141,139.0,1.0,0,0.10,0.00,0.05,0.00,0.0,0.7,0.6,1,1,
2026-02-25 19:45:24,1772016324.218,162370,229092,59.9,0.139,140,139.4,1.0,0,0.08,0.00,0.05,0.00,0.0,0.7,0.6,1,1,
2026-02-25 19:45:25,1772016325.218,162839,230801,59.9,0.145,140,139.8,1.0,0,0.08,0.00,0.05,0.00,0.0,0.7,0.6,1,1,
2026-02-25 19:45:26,1772016326.218,162144,228576,61.1,0.142,139,139.8,1.0,0,0.09,0.00,0.05,0.00,0.0,0.7,0.6,1,1,
2026-02-25 19:45:27,1772016327.218,162310,229394,59.7,0.143,140,140.0,2.0,0,0.07,0.00,0.10,0.00,0.0,0.7,0.6,1,1,
2026-02-25 19:45:28,1772016328.218,162813,231478,59.6,0.145,137,139.2,-1.0,0,0.07,0.00,0.05,0.00,0.0,0.7,0.6,1,1,
2026-02-25 19:45:29,1772016329.218,161789,227235,60.9,0.142,139,139.0,1.0,0,0.09,0.00,0.05,0.00,0.0,0.7,0.6,1,1,
2026-02-25 19:45:30,1772016330.218,161906,227940,60.5,0.140,137,138.7,-2.0,0,0.08,0.00,0.10,0.00,0.0,0.7,0.6,1,1,
2026-02-25 19:45:31,1772016331.218,162137,228858,59.9,0.139,137,138.2,-2.0,0,0.08,0.00,0.10,0.00,0.0,0.7,0.6,1,1,
