ts_iso,ts_unix,red,ir,bpm,rmssd_s,gsr,gsr_mean_5s,gsr_slope_1s,gsr_peak_10s,bpm_c,rmssd_inv,gsr_slope_c,gsr_peak_c,bio_arousal,bio_conf,ppgQ,finger_on,gsr_fresh,note
2026-02-25 19:43:47,1772016227.183,82175,82212,,,,,,0,,,0.00,0.00,0.0,0.2,0.2,1,0,hrv_warming_up(need~30s)
2026-02-25 19:43:48,1772016228.183,722,962,,,,,,0,,,0.00,0.00,0.0,0.0,0.0,0,0,finger_off
2026-02-25 19:43:49,1772016229.183,3755,2467,,,237,237.0,0.0,0,,,0.00,0.00,0.0,0.0,0.0,0,1,finger_off
2026-02-25 19:43:50,1772016230.183,138857,171434,,,220,228.5,-17.0,0,,,0.85,0.00,0.6,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:43:51,1772016231.183,166412,239426,,,196,217.7,-41.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:43:52,1772016232.183,170486,248179,,,179,208.0,-58.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:43:53,1772016233.183,168813,246739,,,169,200.2,-68.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:43:54,1772016234.183,168918,247196,,,159,184.6,-78.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:43:55,1772016235.183,,,,,156,179.8,-81.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:43:56,1772016236.183,,,,,152,163.0,-85.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:43:57,1772016237.183,,,,,148,160.5,-89.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:43:58,1772016238.183,,,,,146,152.2,-91.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:43:59,1772016239.183,,,,,136,149.5,-84.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
