ts_iso,ts_unix,red,ir,bpm,rmssd_s,gsr,gsr_mean_5s,gsr_slope_1s,gsr_peak_10s,bpm_c,rmssd_inv,gsr_slope_c,gsr_peak_c,bio_arousal,bio_conf,ppgQ,finger_on,gsr_fresh,note
2026-02-25 14:54:40,1771998880.318,2064,1684,,,,,,0,,,0.00,0.00,0.0,0.0,0.0,0,0,finger_off
2026-02-25 14:54:41,1771998881.318,2068,1692,,,,,,0,,,0.00,0.00,0.0,0.0,0.0,0,0,finger_off
2026-02-25 14:54:42,1771998882.318,2064,1681,,,248,248.0,0.0,0,,,0.00,0.00,0.0,0.0,0.0,0,1,finger_off
2026-02-25 14:54:43,1771998883.318,2070,1688,,,217,232.5,0.0,0,,,0.00,0.00,0.0,0.0,0.0,0,1,finger_off
2026-02-25 14:54:44,1771998884.318,2084,1725,,,197,220.7,-51.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-02-25 14:54:45,1771998885.318,10314,15437,,,182,211.0,-66.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-02-25 14:54:46,1771998886.318,47325,68746,,,170,202.8,-78.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 14:54:47,1771998887.318,,,,,167,196.8,-81.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 14:54:48,1771998888.318,,,,,156,174.4,-92.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 14:54:49,1771998889.318,,,,,152,165.4,-96.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 14:54:50,1771998890.318,,,,,147,162.3,-101.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
