ts_iso,ts_unix,red,ir,bpm,rmssd_s,gsr,gsr_mean_5s,gsr_slope_1s,gsr_peak_10s,bpm_c,rmssd_inv,gsr_slope_c,gsr_peak_c,bio_arousal,bio_conf,ppgQ,finger_on,gsr_fresh,note
2026-02-25 19:52:00,1772016720.325,628,765,,,,,,0,,,0.00,0.00,0.0,0.0,0.0,0,0,finger_off
2026-02-25 19:52:01,1772016721.325,571,808,,,,,,0,,,0.00,0.00,0.0,0.0,0.0,0,0,finger_off
2026-02-25 19:52:02,1772016722.325,3324,1742,,,241,241.0,0.0,0,,,0.00,0.00,0.0,0.0,0.0,0,1,finger_off
2026-02-25 19:52:03,1772016723.325,9227,4303,,,213,227.0,0.0,0,,,0.00,0.00,0.0,0.0,0.0,0,1,finger_off
2026-02-25 19:52:04,1772016724.325,60983,55189,,,191,215.0,-50.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:52:05,1772016725.325,173814,253205,,,181,206.5,-60.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:52:06,1772016726.325,174346,256008,,,172,199.6,-69.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:52:07,1772016727.325,174891,258453,,,164,193.7,-77.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:52:08,1772016728.325,174089,256668,,,159,180.0,-82.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:52:09,1772016729.325,,,,,155,166.2,-86.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:52:10,1772016730.325,,,,,144,162.5,-97.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:52:11,1772016731.325,,,,,148,154.0,-93.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:52:12,1772016732.325,,,,,149,153.2,-92.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:52:13,1772016733.325,,,,,150,149.2,-41.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:52:14,1772016734.325,,,,,149,149.2,-42.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:52:15,1772016735.325,,,,,158,150.8,-23.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:52:16,1772016736.325,,,,,148,150.8,-16.0,0,,,0.80,0.00,0.6,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:52:17,1772016737.325,,,,,149,150.8,-10.0,0,,,0.50,0.00,0.3,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:52:18,1772016738.325,,,,,148,150.4,-7.0,0,,,0.35,0.00,0.2,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:52:19,1772016739.325,,,,,146,149.8,-9.0,0,,,0.45,0.00,0.3,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:52:20,1772016740.325,,,,,146,147.4,-2.0,0,,,0.10,0.00,0.1,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:52:21,1772016741.325,,,,,148,147.5,-1.0,0,,,0.05,0.00,0.0,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:52:22,1772016742.325,,,,,149,147.7,-1.0,0,,,0.05,0.00,0.0,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:52:23,1772016743.325,,,,,154,148.6,5.0,0,,,0.25,0.00,0.2,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:52:24,1772016744.325,,,,,157,150.0,-1.0,0,,,0.05,0.00,0.0,0.4,0.2,1,1,hrv_warming_up(need~30s)
