ts_iso,ts_unix,red,ir,bpm,rmssd_s,gsr,gsr_mean_5s,gsr_slope_1s,gsr_peak_10s,bpm_c,rmssd_inv,gsr_slope_c,gsr_peak_c,bio_arousal,bio_conf,ppgQ,finger_on,gsr_fresh,note
2026-02-25 19:40:17,1772016017.162,792,1018,,,,,,0,,,0.00,0.00,0.0,0.0,0.0,0,0,finger_off
2026-02-25 19:40:18,1772016018.162,2714,3743,,,,,,0,,,0.00,0.00,0.0,0.0,0.0,0,0,finger_off
2026-02-25 19:40:19,1772016019.162,132351,141807,,,297,297.0,0.0,0,,,0.00,0.00,0.0,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:40:20,1772016020.162,158626,216216,,,230,263.5,0.0,0,,,0.00,0.00,0.0,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:40:21,1772016021.162,159453,218767,,,205,244.0,-92.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:40:22,1772016022.162,163108,230127,,,139,217.8,-158.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:40:23,1772016023.162,162342,227753,,,182,210.6,-115.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:40:24,1772016024.162,157821,214608,,,164,184.0,-133.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:40:25,1772016025.162,158784,217962,,,147,167.4,-150.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:40:26,1772016026.162,158636,217974,,,116,149.6,-181.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:40:27,1772016027.162,,,,,129,146.2,-168.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:40:28,1772016028.162,,,,,135,145.5,-162.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:40:29,1772016029.162,,,,,137,138.0,-160.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:40:30,1772016030.162,,,,,136,133.3,-94.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:40:31,1772016031.162,,,,,138,131.8,-67.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:40:32,1772016032.162,,,,,141,136.0,2.0,0,,,0.10,0.00,0.1,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:40:33,1772016033.162,,,,,142,138.8,-22.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:40:34,1772016034.162,,,,,139,139.2,-25.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:40:35,1772016035.162,,,,,139,139.8,23.0,1,,,1.00,0.10,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:40:36,1772016036.162,,,,,138,139.8,9.0,1,,,0.45,0.10,0.3,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-02-25 19:40:37,1772016037.162,,,,,138,139.2,9.0,1,,,0.45,0.10,0.3,0.4,0.2,1,1,hrv_warming_up(need~30s)
