ts_iso,ts_unix,red,ir,bpm,rmssd_raw_s,rmssd_ema_s,rr_count_30s,gsr,gsr_mean_5s,gsr_slope_1s,gsr_peak_10s,bio_arousal,bio_conf,ppgQ,finger_on,gsr_fresh,note
2026-05-05 23:23:35,1777991015.146,664,773,,,,0,,,0.00,0,0.000,0.000,0.000,0,0,NO_FINGER
2026-05-05 23:23:36,1777991016.147,662,766,,,,0,,,0.00,0,0.000,0.000,0.000,0,0,NO_FINGER
2026-05-05 23:23:37,1777991017.147,671,766,,,,0,675.00,675.14,-3.33,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 23:23:38,1777991018.147,663,770,,,,0,676.00,674.85,1.09,0,0.031,0.000,0.000,0,1,NO_FINGER
2026-05-05 23:23:39,1777991019.147,662,763,,,,0,675.00,675.04,-3.13,0,0.000,0.000,0.000,0,1,NO_FINGER
