ts_iso,ts_unix,red,ir,bpm,rmssd_raw_s,rmssd_ema_s,rr_count_30s,gsr,gsr_mean_5s,gsr_slope_1s,gsr_peak_10s,bio_arousal,bio_conf,ppgQ,finger_on,gsr_fresh,note
2026-05-05 23:08:19,1777990099.947,653,762,,,,0,,,0.00,0,0.000,0.000,0.000,0,0,NO_FINGER
2026-05-05 23:08:20,1777990100.947,656,775,,,,0,,,0.00,0,0.000,0.000,0.000,0,0,NO_FINGER
2026-05-05 23:08:21,1777990101.947,662,765,,,,0,676.00,675.14,3.33,0,0.095,0.000,0.000,0,1,NO_FINGER
2026-05-05 23:08:22,1777990102.947,625,761,,,,0,675.00,675.00,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 23:08:23,1777990103.948,658,755,,,,0,675.00,674.96,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 23:08:24,1777990104.947,656,759,,,,0,676.00,674.97,1.04,0,0.030,0.000,0.000,0,1,NO_FINGER
2026-05-05 23:08:25,1777990105.947,655,759,,,,0,675.00,674.92,1.02,0,0.029,0.000,0.000,0,1,NO_FINGER
2026-05-05 23:08:26,1777990106.947,659,767,,,,0,674.00,674.85,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 23:08:27,1777990107.947,660,768,,,,0,674.00,674.84,-1.02,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 23:08:28,1777990108.947,656,764,,,,0,674.00,674.82,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 23:08:29,1777990109.947,659,760,,,,0,675.00,674.77,1.02,0,0.029,0.000,0.000,0,1,NO_FINGER
2026-05-05 23:08:30,1777990110.947,651,766,,,,0,675.00,674.76,1.06,0,0.030,0.000,0.000,0,1,NO_FINGER
2026-05-05 23:08:31,1777990111.947,660,773,,,,0,676.00,674.76,2.04,0,0.058,0.000,0.000,0,1,NO_FINGER
2026-05-05 23:08:32,1777990112.947,652,770,,,,0,675.00,674.73,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 23:08:33,1777990113.947,611,763,,,,0,675.00,674.77,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 23:08:34,1777990114.947,701,769,,,,0,674.00,674.74,-1.02,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 23:08:35,1777990115.947,671,818,,,,0,675.00,674.74,-1.02,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 23:08:36,1777990116.947,660,751,,,,0,674.00,674.74,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 23:08:37,1777990117.947,661,731,,,,0,674.00,674.69,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 23:08:38,1777990118.947,664,761,,,,0,675.00,674.67,1.09,0,0.031,0.000,0.000,0,1,NO_FINGER
2026-05-05 23:08:39,1777990119.947,659,763,,,,0,674.00,674.68,-1.02,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 23:08:40,1777990120.947,655,762,,,,0,675.00,674.69,1.02,0,0.029,0.000,0.000,0,1,NO_FINGER
2026-05-05 23:08:41,1777990121.947,663,767,,,,0,675.00,674.74,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
