ts_iso,ts_unix,red,ir,bpm,rmssd_raw_s,rmssd_ema_s,rr_count_30s,gsr,gsr_mean_5s,gsr_slope_1s,gsr_peak_10s,bio_arousal,bio_conf,ppgQ,finger_on,gsr_fresh,note
2026-05-05 21:12:54,1777983174.335,754,825,,,,0,,,0.00,0,0.000,0.000,0.000,0,0,NO_FINGER
2026-05-05 21:12:55,1777983175.335,745,827,,,,0,,,0.00,0,0.000,0.000,0.000,0,0,NO_FINGER
2026-05-05 21:12:56,1777983176.335,775,829,,,,0,675.00,675.14,-3.13,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:12:57,1777983177.335,723,827,,,,0,675.00,674.96,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:12:58,1777983178.335,747,836,,,,0,675.00,674.93,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:12:59,1777983179.335,744,806,,,,0,675.00,674.91,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:13:00,1777983180.335,746,793,,,,0,674.00,674.87,-1.02,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:13:01,1777983181.335,739,817,,,,0,675.00,674.85,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:13:02,1777983182.335,733,807,,,,0,675.00,674.84,-1.02,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:13:03,1777983183.335,735,819,,,,0,676.00,674.86,1.09,0,0.031,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:13:04,1777983184.335,737,812,,,,0,675.00,674.88,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:13:05,1777983185.335,741,809,,,,0,674.00,674.92,-2.12,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:13:06,1777983186.335,731,815,,,,0,674.00,674.95,-1.02,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:13:07,1777983187.335,734,809,,,,0,676.00,674.96,1.06,0,0.030,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:13:08,1777983188.335,737,815,,,,0,675.00,674.93,-1.02,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:13:09,1777983189.335,761,811,,,,0,674.00,674.88,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:13:10,1777983190.335,710,812,,,,0,674.00,674.82,-1.02,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:13:11,1777983191.335,729,785,,,,0,675.00,674.76,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:13:12,1777983192.335,735,807,,,,0,675.00,674.74,1.02,0,0.029,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:13:13,1777983193.335,741,791,,,,0,675.00,674.70,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:13:14,1777983194.335,731,813,,,,0,675.00,674.68,1.02,0,0.029,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:13:15,1777983195.335,742,817,,,,0,675.00,674.70,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:13:16,1777983196.335,741,811,,,,0,675.00,674.73,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:13:17,1777983197.335,736,814,,,,0,674.00,674.68,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:13:18,1777983198.335,736,817,,,,0,676.00,674.74,1.04,0,0.030,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:13:19,1777983199.335,747,813,,,,0,674.00,674.78,-1.09,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:13:20,1777983200.335,732,813,,,,0,675.00,674.77,1.04,0,0.030,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:13:21,1777983201.335,743,817,,,,0,676.00,674.77,1.02,0,0.029,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:13:22,1777983202.335,735,811,,,,0,675.00,674.82,1.09,0,0.031,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:13:23,1777983203.335,705,813,,,,0,674.00,674.75,-1.04,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:13:24,1777983204.335,741,849,,,,0,674.00,674.73,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
