ts_iso,ts_unix,red,ir,bpm,rmssd_raw_s,rmssd_ema_s,rr_count_30s,gsr,gsr_mean_5s,gsr_slope_1s,gsr_peak_10s,bio_arousal,bio_conf,ppgQ,finger_on,gsr_fresh,note
2026-05-05 21:14:15,1777983255.186,738,818,,,,0,,,0.00,0,0.000,0.000,0.000,0,0,NO_FINGER
2026-05-05 21:14:16,1777983256.186,739,813,,,,0,,,0.00,0,0.000,0.000,0.000,0,0,NO_FINGER
2026-05-05 21:14:17,1777983257.186,742,815,,,,0,675.00,675.00,-3.12,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:14:18,1777983258.186,724,809,,,,0,674.00,674.85,-1.09,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:14:19,1777983259.186,742,858,,,,0,675.00,674.83,1.02,0,0.029,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:14:20,1777983260.186,742,819,,,,0,675.00,674.83,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:14:21,1777983261.186,746,790,,,,0,675.00,674.85,-1.02,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:14:22,1777983262.186,741,806,,,,0,675.00,674.86,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:14:23,1777983263.186,744,815,,,,0,675.00,674.83,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:14:24,1777983264.186,746,815,,,,0,675.00,674.81,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:14:25,1777983265.186,751,811,,,,0,675.00,674.77,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:14:26,1777983266.186,752,820,,,,0,674.00,674.79,-1.02,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:14:27,1777983267.186,745,812,,,,0,676.00,674.78,2.04,0,0.058,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:14:28,1777983268.186,736,814,,,,0,675.00,674.82,-1.02,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:14:29,1777983269.186,747,814,,,,0,675.00,674.82,1.02,0,0.029,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:14:30,1777983270.186,730,819,,,,0,674.00,674.87,-1.02,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:14:31,1777983271.186,731,852,,,,0,674.00,674.80,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:14:32,1777983272.186,736,820,,,,0,674.00,674.73,-1.09,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:14:33,1777983273.186,710,778,,,,0,676.00,674.72,1.02,0,0.029,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:14:34,1777983274.186,746,817,,,,0,675.00,674.74,-1.02,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:14:35,1777983275.186,742,812,,,,0,674.00,674.74,-1.02,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:14:36,1777983276.186,745,815,,,,0,675.00,674.75,1.02,0,0.029,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:14:37,1777983277.186,742,813,,,,0,674.00,674.82,-2.04,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:14:38,1777983278.186,746,814,,,,0,675.00,674.82,1.02,0,0.029,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:14:39,1777983279.186,748,810,,,,0,675.00,674.80,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:14:40,1777983280.186,746,813,,,,0,676.00,674.79,1.02,0,0.029,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:14:41,1777983281.186,750,814,,,,0,674.00,674.80,-1.04,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:14:42,1777983282.186,747,816,,,,0,675.00,674.76,1.09,0,0.031,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:14:43,1777983283.186,752,819,,,,0,674.00,674.74,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:14:44,1777983284.186,749,816,,,,0,674.00,674.76,-1.04,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:14:45,1777983285.186,791,807,,,,0,675.00,674.76,1.09,0,0.031,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:14:46,1777983286.186,738,786,,,,0,675.00,674.80,-2.08,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:14:47,1777983287.186,732,801,,,,0,674.00,674.81,-1.09,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:14:48,1777983288.186,743,815,,,,0,675.00,674.82,1.04,0,0.030,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:14:49,1777983289.186,753,799,,,,0,675.00,674.78,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:14:50,1777983290.186,744,818,,,,0,675.00,674.77,1.04,0,0.030,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:14:51,1777983291.186,741,818,,,,0,675.00,674.76,-1.09,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:14:52,1777983292.186,748,820,,,,0,675.00,674.74,-1.02,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:14:53,1777983293.186,741,812,,,,0,675.00,674.78,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:14:54,1777983294.186,737,810,,,,0,674.00,674.82,-1.02,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:14:55,1777983295.186,741,811,,,,0,674.00,674.82,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:14:56,1777983296.186,736,808,,,,0,676.00,674.83,1.02,0,0.029,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:14:57,1777983297.186,761,813,,,,0,674.00,674.85,-1.06,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 21:14:58,1777983298.187,735,815,,,,0,675.00,674.86,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
