ts_iso,ts_unix,red,ir,bpm,rmssd_raw_s,rmssd_ema_s,rr_count_30s,gsr,gsr_mean_5s,gsr_slope_1s,gsr_peak_10s,bio_arousal,bio_conf,ppgQ,finger_on,gsr_fresh,note
2026-05-05 20:09:32,1777979372.738,916,972,,,,0,,,0.00,0,0.000,0.000,0.000,0,0,NO_FINGER
2026-05-05 20:09:33,1777979373.738,943,964,,,,0,,,0.00,0,0.000,0.000,0.000,0,0,NO_FINGER
2026-05-05 20:09:34,1777979374.738,911,967,,,,0,676.00,675.43,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:09:35,1777979375.738,890,944,,,,0,674.00,674.77,-1.09,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:09:36,1777979376.738,909,974,,,,0,675.00,674.72,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:09:37,1777979377.738,909,969,,,,0,674.00,674.71,-1.04,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:09:38,1777979378.738,912,967,,,,0,674.00,674.69,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:09:39,1777979379.738,910,963,,,,0,675.00,674.63,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:09:40,1777979380.738,911,969,,,,0,675.00,674.66,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:09:41,1777979381.738,907,973,,,,0,675.00,674.64,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:09:42,1777979382.738,911,967,,,,0,674.00,674.64,-1.02,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:09:43,1777979383.738,912,969,,,,0,675.00,674.66,1.02,0,0.029,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:09:44,1777979384.738,916,965,,,,0,675.00,674.67,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:09:45,1777979385.738,933,968,,,,0,675.00,674.67,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:09:46,1777979386.739,910,1004,,,,0,674.00,674.68,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:09:47,1777979387.738,911,973,,,,0,675.00,674.70,1.02,0,0.029,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:09:48,1777979388.738,907,944,,,,0,675.00,674.66,1.02,0,0.029,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:09:49,1777979389.738,910,972,,,,0,675.00,674.67,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:09:50,1777979390.738,912,968,,,,0,675.00,674.64,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:09:51,1777979391.738,913,969,,,,0,675.00,674.67,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:09:52,1777979392.738,911,971,,,,0,675.00,674.67,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:09:53,1777979393.738,911,970,,,,0,674.00,674.70,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:09:54,1777979394.738,911,969,,,,0,675.00,674.67,1.04,0,0.030,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:09:55,1777979395.738,916,971,,,,0,675.00,674.70,1.09,0,0.031,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:09:56,1777979396.738,909,967,,,,0,675.00,674.68,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:09:57,1777979397.738,907,973,,,,0,675.00,674.70,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:09:58,1777979398.738,956,1059,,,,0,675.00,674.69,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:09:59,1777979399.738,948,996,,,,0,675.00,674.70,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:10:00,1777979400.738,942,984,,,,0,674.00,674.69,-1.09,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:10:01,1777979401.738,935,995,,,,0,675.00,674.69,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:10:02,1777979402.738,930,988,,,,0,674.00,674.66,-1.09,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:10:03,1777979403.738,934,983,,,,0,675.00,674.70,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:10:04,1777979404.738,925,976,,,,0,675.00,674.70,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:10:05,1777979405.738,918,972,,,,0,674.00,674.70,-1.04,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:10:06,1777979406.738,917,980,,,,0,675.00,674.71,1.09,0,0.031,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:10:07,1777979407.738,916,981,,,,0,675.00,674.67,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:10:08,1777979408.738,923,972,,,,0,674.00,674.63,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:10:09,1777979409.738,880,962,,,,0,674.00,674.64,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:10:10,1777979410.738,911,965,,,,0,674.00,674.65,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:10:11,1777979411.738,907,956,,,,0,674.00,674.60,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:10:12,1777979412.738,907,972,,,,0,674.00,674.63,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:10:13,1777979413.738,917,969,,,,0,674.00,674.64,-1.02,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:10:14,1777979414.738,909,975,,,,0,674.00,674.62,-1.09,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:10:15,1777979415.738,912,970,,,,0,675.00,674.63,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:10:16,1777979416.738,903,970,,,,0,675.00,674.66,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:10:17,1777979417.738,919,966,,,,0,675.00,674.66,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:10:18,1777979418.738,910,968,,,,0,675.00,674.68,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:10:19,1777979419.738,914,968,,,,0,675.00,674.67,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
2026-05-05 20:10:20,1777979420.738,892,972,,,,0,675.00,674.65,0.00,0,0.000,0.000,0.000,0,1,NO_FINGER
