ts_iso,ts_unix,red,ir,bpm,rmssd_s,gsr,gsr_mean_5s,gsr_slope_1s,gsr_peak_10s,bpm_c,rmssd_inv,gsr_slope_c,gsr_peak_c,bio_arousal,bio_conf,ppgQ,finger_on,gsr_fresh,note
2026-03-03 19:02:16,1772532136.891,82100,82193,,,,,,0,,,0.00,0.00,0.0,0.2,0.2,1,0,hrv_warming_up(need~30s)
2026-03-03 19:02:17,1772532137.891,149360,229232,,,,,,0,,,0.00,0.00,0.0,0.2,0.2,1,0,hrv_warming_up(need~30s)
2026-03-03 19:02:18,1772532138.891,149367,231215,,,239,249.6,0.0,0,,,0.00,0.00,0.0,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-03-03 19:02:19,1772532139.891,149008,230855,,,208,228.3,-31.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-03-03 19:02:20,1772532140.891,148806,231328,,,188,214.9,-20.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-03-03 19:02:21,1772532141.891,147539,226174,,,178,205.6,-10.0,0,,,0.50,0.00,0.3,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-03-03 19:02:22,1772532142.891,147628,226797,,,169,198.0,-9.0,0,,,0.45,0.00,0.3,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-03-03 19:02:23,1772532143.891,148476,230870,,,167,188.4,-2.0,0,,,0.10,0.00,0.1,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-03-03 19:02:24,1772532144.891,147430,226924,77.6,0.028,161,177.0,-6.0,0,0.35,0.83,0.30,0.00,0.5,0.7,0.6,1,1,
2026-03-03 19:02:25,1772532145.891,147545,228172,76.9,0.033,160,169.2,-1.0,0,0.34,0.79,0.05,0.00,0.4,1.0,1.0,1,1,
2026-03-03 19:02:26,1772532146.891,147690,229261,76.5,0.028,155,163.9,-5.0,0,0.33,0.83,0.25,0.00,0.5,1.0,1.0,1,1,
2026-03-03 19:02:27,1772532147.891,148049,231401,76.3,0.025,153,160.0,-2.0,0,0.33,0.86,0.10,0.00,0.5,1.0,1.0,1,1,
2026-03-03 19:02:28,1772532148.891,147047,227685,75.9,0.021,151,156.8,-2.0,0,0.32,0.90,0.10,0.00,0.5,1.0,1.0,1,1,
2026-03-03 19:02:29,1772532149.891,146817,226925,75.4,0.024,150,154.4,-1.0,0,0.31,0.87,0.05,0.00,0.5,1.0,1.0,1,1,
2026-03-03 19:02:30,1772532150.891,146859,227485,75.4,0.027,149,152.5,-1.0,0,0.31,0.85,0.05,0.00,0.4,1.0,1.0,1,1,
2026-03-03 19:02:31,1772532151.891,147396,230130,75.0,0.028,148,151.1,-1.0,0,0.31,0.83,0.05,0.00,0.4,1.0,1.0,1,1,
2026-03-03 19:02:32,1772532152.891,146489,226849,74.6,0.031,149,150.0,1.0,0,0.30,0.81,0.05,0.00,0.4,1.0,1.0,1,1,
2026-03-03 19:02:33,1772532153.891,146480,226322,75.0,0.029,146,149.3,-3.0,0,0.31,0.82,0.15,0.00,0.5,1.0,1.0,1,1,
2026-03-03 19:02:34,1772532154.891,146838,228550,75.6,0.029,150,148.6,4.0,0,0.32,0.83,0.20,0.00,0.5,1.0,0.9,1,1,
2026-03-03 19:02:35,1772532155.891,146896,229230,75.9,0.028,147,148.2,-3.0,0,0.32,0.83,0.15,0.00,0.5,1.0,0.9,1,1,
2026-03-03 19:02:36,1772532156.891,146162,226205,76.7,0.027,149,147.9,2.0,0,0.33,0.85,0.10,0.00,0.5,1.0,0.9,1,1,
2026-03-03 19:02:37,1772532157.891,146108,226210,77.5,0.026,146,147.5,-3.0,0,0.35,0.86,0.15,0.00,0.5,1.0,0.9,1,1,
2026-03-03 19:02:38,1772532158.891,146774,229756,77.9,0.025,145,147.0,-1.0,0,0.35,0.86,0.05,0.00,0.5,0.9,0.9,1,1,
2026-03-03 19:02:39,1772532159.891,145215,223635,78.8,0.024,144,146.5,-1.0,0,0.37,0.87,0.05,0.00,0.5,1.0,1.0,1,1,
2026-03-03 19:02:40,1772532160.891,145393,224616,78.7,0.025,145,146.1,1.0,0,0.37,0.86,0.05,0.00,0.5,1.0,1.0,1,1,
