ts_iso,ts_unix,red,ir,bpm,rmssd_raw_s,rmssd_ema_s,rr_count_30s,gsr,gsr_mean_5s,gsr_slope_1s,gsr_peak_10s,bio_arousal,bio_conf,ppgQ,finger_on,gsr_fresh,note
2026-03-03 23:59:05,1772549945.800,80389,82145,,,,0,,,,0,0.0,0.12,0.00,1,0,hrv_warming_up(need~30s)
2026-03-03 23:59:06,1772549946.800,152670,232583,,,,0,,,,0,0.0,0.12,0.00,1,0,hrv_warming_up(need~30s)
2026-03-03 23:59:07,1772549947.800,153200,234524,,,,0,243,252.3,0.0,0,0.0,0.30,0.00,1,1,hrv_warming_up(need~30s)
2026-03-03 23:59:08,1772549948.800,152369,232624,,,,0,213,233.3,-30.0,0,0.7,0.30,0.00,1,1,hrv_warming_up(need~30s)
2026-03-03 23:59:09,1772549949.800,151723,231620,,,,0,194,220.3,-19.0,0,0.7,0.30,0.00,1,1,hrv_warming_up(need~30s)
2026-03-03 23:59:10,1772549950.800,149561,223214,,,,0,186,210.9,-8.0,0,0.3,0.30,0.00,1,1,hrv_warming_up(need~30s)
2026-03-03 23:59:11,1772549951.800,148598,220114,,,,0,174,203.2,-12.0,0,0.4,0.30,0.00,1,1,hrv_warming_up(need~30s)
2026-03-03 23:59:12,1772549952.800,149721,223731,,,,0,169,193.4,-5.0,0,0.2,0.30,0.00,1,1,hrv_warming_up(need~30s)
2026-03-03 23:59:13,1772549953.800,152360,234601,57.7,,,1,163,181.4,-6.0,0,0.1,0.44,0.20,1,1,hrv_warming_up(need~30s)
2026-03-03 23:59:14,1772549954.800,152459,235993,76.1,,,2,161,173.1,-2.0,0,0.2,0.44,0.20,1,1,hrv_warming_up(need~30s)
2026-03-03 23:59:15,1772549955.800,152397,237262,76.1,,,2,158,167.3,-3.0,0,0.2,0.44,0.20,1,1,hrv_warming_up(need~30s)
2026-03-03 23:59:16,1772549956.800,152430,238679,76.1,,,2,156,163.0,-2.0,0,0.2,0.44,0.20,1,1,hrv_warming_up(need~30s)
2026-03-03 23:59:17,1772549957.800,152362,239123,76.1,,,2,156,159.9,0.0,0,0.1,0.44,0.20,1,1,hrv_warming_up(need~30s)
2026-03-03 23:59:18,1772549958.800,152265,239663,76.1,,,2,152,157.4,-4.0,0,0.2,0.44,0.20,1,1,hrv_warming_up(need~30s)
2026-03-03 23:59:19,1772549959.800,151942,238879,76.1,,,2,152,155.4,0.0,0,0.1,0.44,0.20,1,1,hrv_warming_up(need~30s)
2026-03-03 23:59:20,1772549960.800,151231,236660,76.1,,,2,150,153.9,-2.0,0,0.2,0.44,0.20,1,1,hrv_warming_up(need~30s)
2026-03-03 23:59:21,1772549961.800,151046,236520,76.1,,,2,150,152.5,0.0,0,0.1,0.44,0.20,1,1,hrv_warming_up(need~30s)
2026-03-03 23:59:22,1772549962.800,150746,235872,72.6,,,3,150,151.3,0.0,0,0.1,0.44,0.20,1,1,hrv_warming_up(need~30s)
2026-03-03 23:59:23,1772549963.800,150512,235534,70.6,,,4,148,150.6,-2.0,0,0.1,0.30,0.00,1,1,hrv_warming_up(need~30s)
2026-03-03 23:59:24,1772549964.800,150592,236541,69.5,,,5,150,149.8,2.0,0,0.1,0.44,0.20,1,1,hrv_warming_up(need~30s)
2026-03-03 23:59:25,1772549965.800,150890,237964,68.9,,,6,147,149.1,-3.0,0,0.1,1.00,1.00,1,1,hrv_warming_up(need~30s)
2026-03-03 23:59:26,1772549966.800,150976,238753,68.6,,,7,148,148.5,1.0,0,0.1,1.00,1.00,1,1,hrv_warming_up(need~30s)
2026-03-03 23:59:27,1772549967.800,150152,235622,72.8,,,9,146,148.1,-2.0,0,0.2,0.93,0.89,1,1,hrv_warming_up(need~30s)
2026-03-03 23:59:28,1772549968.800,149996,235375,75.2,,,10,147,147.6,1.0,0,0.2,0.88,0.83,1,1,hrv_warming_up(need~30s)
2026-03-03 23:59:29,1772549969.800,150051,236080,75.1,,,11,146,147.4,-1.0,0,0.2,0.89,0.84,1,1,hrv_warming_up(need~30s)
2026-03-03 23:59:30,1772549970.800,150053,236440,75.1,,,11,146,147.3,0.0,0,0.1,0.89,0.84,1,1,hrv_warming_up(need~30s)
2026-03-03 23:59:31,1772549971.800,149372,234579,73.5,0.210,0.210,12,149,147.2,3.0,0,0.1,0.90,0.85,1,1,
2026-03-03 23:59:32,1772549972.800,149472,235161,71.2,0.201,0.209,13,148,147.4,-1.0,0,0.1,0.90,0.85,1,1,
2026-03-03 23:59:33,1772549973.800,149360,235088,71.3,0.194,0.206,14,148,147.5,0.0,0,0.1,0.91,0.87,1,1,
2026-03-03 23:59:34,1772549974.800,149471,235795,69.9,0.187,0.203,15,148,147.7,-2.0,0,0.1,0.91,0.87,1,1,
2026-03-03 23:59:35,1772549975.800,149830,237416,69.1,0.181,0.200,16,148,147.9,0.0,0,0.1,0.91,0.87,1,1,
2026-03-03 23:59:36,1772549976.800,150169,239274,68.7,0.175,0.196,17,147,148.0,-1.0,0,0.1,0.91,0.87,1,1,
2026-03-03 23:59:37,1772549977.800,150070,238896,67.1,0.170,0.192,18,147,147.9,0.0,0,0.1,0.89,0.84,1,1,
2026-03-03 23:59:38,1772549978.800,149237,235546,72.1,0.163,0.188,20,149,147.7,2.0,0,0.1,0.90,0.85,1,1,
2026-03-03 23:59:39,1772549979.800,149107,235238,71.8,0.160,0.183,21,146,147.5,-3.0,0,0.1,0.91,0.87,1,1,
2026-03-03 23:59:40,1772549980.800,149059,235363,71.6,0.156,0.179,22,148,147.3,2.0,0,0.1,0.92,0.88,1,1,
2026-03-03 23:59:41,1772549981.800,148959,235512,70.1,0.153,0.175,23,146,147.2,-2.0,0,0.1,0.92,0.89,1,1,
2026-03-03 23:59:42,1772549982.800,148961,235821,70.7,0.150,0.171,24,147,147.1,1.0,0,0.1,0.92,0.89,1,1,
2026-03-03 23:59:43,1772549983.800,148172,232827,70.4,0.093,0.159,25,146,146.9,-1.0,0,0.1,0.92,0.89,1,1,
2026-03-03 23:59:44,1772549984.800,147967,232168,68.7,0.046,0.142,25,146,147.1,0.0,0,0.1,0.92,0.88,1,1,
2026-03-03 23:59:45,1772549985.800,148017,232264,64.5,0.049,0.128,26,147,147.0,1.0,0,0.1,0.85,0.79,1,1,
