ts_iso,ts_unix,red,ir,bpm,rmssd_s,gsr,gsr_mean_5s,gsr_slope_1s,gsr_peak_10s,bpm_c,rmssd_inv,gsr_slope_c,gsr_peak_c,bio_arousal,bio_conf,ppgQ,finger_on,gsr_fresh,note
2026-03-03 18:59:33,1772531973.525,81629,82067,,,,,,0,,,0.00,0.00,0.0,0.2,0.2,1,0,hrv_warming_up(need~30s)
2026-03-03 18:59:34,1772531974.525,151137,233566,,,,,,0,,,0.00,0.00,0.0,0.2,0.2,1,0,hrv_warming_up(need~30s)
2026-03-03 18:59:35,1772531975.525,150466,233819,,,261,272.9,0.0,0,,,0.00,0.00,0.0,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-03-03 18:59:36,1772531976.525,150232,234209,,,231,252.5,-30.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-03-03 18:59:37,1772531977.525,149751,233609,,,207,237.3,-24.0,0,,,1.00,0.00,0.7,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-03-03 18:59:38,1772531978.525,149704,234290,,,194,226.3,-13.0,0,,,0.65,0.00,0.5,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-03-03 18:59:39,1772531979.525,149402,234066,,,182,217.2,-12.0,0,,,0.60,0.00,0.4,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-03-03 18:59:40,1772531980.525,149160,233913,,,178,205.6,-4.0,0,,,0.20,0.00,0.1,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-03-03 18:59:41,1772531981.525,149040,234256,,,170,191.0,-8.0,0,,,0.40,0.00,0.3,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-03-03 18:59:42,1772531982.525,148483,232642,81.1,,167,181.0,-3.0,0,0.40,,0.15,0.00,0.2,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-03-03 18:59:43,1772531983.525,148578,233832,77.6,0.089,163,173.8,-4.0,0,0.35,0.28,0.20,0.00,0.3,0.6,0.5,1,1,
2026-03-03 18:59:44,1772531984.525,148492,234414,77.6,0.089,160,168.6,-3.0,0,0.35,0.28,0.15,0.00,0.2,0.6,0.5,1,1,
2026-03-03 18:59:45,1772531985.525,147896,232605,67.0,0.387,157,164.7,-3.0,0,0.18,0.00,0.15,0.00,0.1,0.3,0.0,1,1,
2026-03-03 18:59:46,1772531986.525,148004,233939,67.0,0.387,155,161.6,-2.0,0,0.18,0.00,0.10,0.00,0.1,0.3,0.0,1,1,
2026-03-03 18:59:47,1772531987.525,147368,231955,64.4,0.479,153,159.0,-2.0,0,0.14,0.00,0.10,0.00,0.1,0.3,0.0,1,1,
2026-03-03 18:59:48,1772531988.525,147534,233355,66.7,0.443,151,156.8,-2.0,0,0.18,0.00,0.10,0.00,0.1,0.3,0.0,1,1,
2026-03-03 18:59:49,1772531989.525,146893,231223,70.1,0.391,151,154.7,0.0,0,0.23,0.00,0.00,0.00,0.1,0.3,0.0,1,1,
2026-03-03 18:59:50,1772531990.525,146863,231644,68.9,0.372,150,153.0,-1.0,0,0.21,0.00,0.05,0.00,0.1,0.3,0.0,1,1,
2026-03-03 18:59:51,1772531991.525,146853,232008,68.4,0.357,151,151.7,1.0,0,0.21,0.00,0.05,0.00,0.1,0.3,0.0,1,1,
2026-03-03 18:59:52,1772531992.525,146944,233066,66.8,0.346,149,150.8,-2.0,0,0.18,0.00,0.10,0.00,0.1,0.3,0.0,1,1,
2026-03-03 18:59:53,1772531993.525,146960,233672,69.4,0.334,150,150.3,1.0,0,0.22,0.00,0.05,0.00,0.1,0.3,0.0,1,1,
2026-03-03 18:59:54,1772531994.525,146906,234097,69.4,0.334,147,149.9,-3.0,0,0.22,0.00,0.15,0.00,0.1,0.3,0.0,1,1,
2026-03-03 18:59:55,1772531995.525,146794,234178,73.2,0.334,149,149.5,2.0,0,0.28,0.00,0.10,0.00,0.1,0.3,0.0,1,1,
2026-03-03 18:59:56,1772531996.525,146690,234045,71.1,0.334,147,149.2,-2.0,0,0.25,0.00,0.10,0.00,0.1,0.3,0.0,1,1,
2026-03-03 18:59:57,1772531997.525,146629,234080,67.9,0.328,151,148.9,4.0,0,0.20,0.00,0.20,0.00,0.1,0.5,0.3,1,1,
2026-03-03 18:59:58,1772531998.525,146609,234308,65.6,0.328,147,148.5,-4.0,0,0.16,0.00,0.20,0.00,0.1,0.5,0.2,1,1,
2026-03-03 18:59:59,1772531999.525,146224,232836,65.2,0.328,149,148.2,2.0,0,0.16,0.00,0.10,0.00,0.1,0.5,0.3,1,1,
2026-03-03 19:00:00,1772532000.525,146208,233409,71.4,0.318,147,147.8,-2.0,0,0.25,0.00,0.10,0.00,0.1,0.6,0.4,1,1,
2026-03-03 19:00:01,1772532001.525,146176,233443,76.9,0.318,148,147.6,1.0,0,0.34,0.00,0.05,0.00,0.1,0.5,0.3,1,1,
2026-03-03 19:00:02,1772532002.525,146153,233622,53.6,0.391,147,147.2,-3.0,0,0.00,0.00,0.15,0.00,0.0,0.3,0.0,1,1,
2026-03-03 19:00:03,1772532003.525,146137,233883,56.1,0.435,147,146.9,0.0,0,0.02,0.00,0.00,0.00,0.0,0.3,0.0,1,1,
2026-03-03 19:00:04,1772532004.525,146129,234021,61.0,0.428,146,146.5,-1.0,0,0.09,0.00,0.05,0.00,0.0,0.3,0.0,1,1,
2026-03-03 19:00:05,1772532005.525,146057,234077,56.0,0.433,145,146.3,-1.0,0,0.01,0.00,0.05,0.00,0.0,0.3,0.0,1,1,
2026-03-03 19:00:06,1772532006.525,145992,234106,57.3,0.426,145,146.0,0.0,0,0.04,0.00,0.00,0.00,0.0,0.3,0.0,1,1,
2026-03-03 19:00:07,1772532007.525,145858,233759,59.1,0.406,146,146.0,1.0,0,0.06,0.00,0.05,0.00,0.0,0.3,0.0,1,1,
2026-03-03 19:00:08,1772532008.525,145552,232657,57.7,0.406,146,145.9,0.0,0,0.04,0.00,0.00,0.00,0.0,0.3,0.0,1,1,
2026-03-03 19:00:09,1772532009.525,145632,232884,53.1,0.434,145,146.0,-1.0,0,0.00,0.00,0.05,0.00,0.0,0.3,0.0,1,1,
2026-03-03 19:00:10,1772532010.525,145551,232521,58.8,0.458,146,146.0,1.0,0,0.06,0.00,0.05,0.00,0.0,0.3,0.0,1,1,
2026-03-03 19:00:11,1772532011.525,145503,232831,58.8,0.449,145,146.0,-1.0,0,0.06,0.00,0.05,0.00,0.0,0.3,0.0,1,1,
2026-03-03 19:00:12,1772532012.525,145496,232860,56.9,0.457,145,145.8,0.0,0,0.03,0.00,0.00,0.00,0.0,0.3,0.0,1,1,
2026-03-03 19:00:13,1772532013.525,145273,232695,58.3,0.445,145,145.6,0.0,0,0.05,0.00,0.00,0.00,0.0,0.3,0.0,1,1,
2026-03-03 19:00:14,1772532014.525,145456,232872,58.0,0.436,145,145.5,0.0,0,0.05,0.00,0.00,0.00,0.0,0.3,0.0,1,1,
2026-03-03 19:00:15,1772532015.525,145372,233158,57.1,0.414,144,145.4,-1.0,0,0.03,0.00,0.05,0.00,0.0,0.3,0.0,1,1,
2026-03-03 19:00:16,1772532016.525,145275,233178,57.8,0.406,147,145.4,3.0,0,0.04,0.00,0.15,0.00,0.0,0.3,0.0,1,1,
2026-03-03 19:00:17,1772532017.525,145219,233117,64.3,0.391,145,145.6,-2.0,0,0.14,0.00,0.10,0.00,0.1,0.3,0.0,1,1,
2026-03-03 19:00:18,1772532018.525,145158,233068,64.0,0.391,149,145.8,4.0,0,0.14,0.00,0.20,0.00,0.1,0.3,0.0,1,1,
2026-03-03 19:00:19,1772532019.525,144163,228923,64.0,0.399,145,145.9,-4.0,0,0.14,0.00,0.20,0.00,0.1,1.0,1.0,1,1,
2026-03-03 19:00:20,1772532020.525,143740,227128,63.8,0.407,146,145.9,1.0,0,0.14,0.00,0.05,0.00,0.1,1.0,1.0,1,1,
2026-03-03 19:00:21,1772532021.525,143607,226878,64.1,0.414,144,145.6,-2.0,0,0.14,0.00,0.10,0.00,0.1,1.0,1.0,1,1,
2026-03-03 19:00:22,1772532022.525,143491,226878,65.9,0.414,144,145.1,0.0,0,0.17,0.00,0.00,0.00,0.1,0.9,0.8,1,1,
2026-03-03 19:00:23,1772532023.525,142368,222677,69.8,0.402,144,144.5,0.0,0,0.23,0.00,0.00,0.00,0.1,0.7,0.6,1,1,
2026-03-03 19:00:24,1772532024.525,143103,226413,67.3,0.402,144,144.1,0.0,0,0.19,0.00,0.00,0.00,0.1,0.6,0.4,1,1,
2026-03-03 19:00:25,1772532025.525,143144,226700,67.7,0.402,144,143.9,0.0,0,0.19,0.00,0.00,0.00,0.1,0.5,0.3,1,1,
2026-03-03 19:00:26,1772532026.525,142782,225432,66.2,0.394,144,144.0,0.0,0,0.17,0.00,0.00,0.00,0.1,0.5,0.3,1,1,
2026-03-03 19:00:27,1772532027.525,143069,226923,65.7,0.394,144,144.1,0.0,0,0.16,0.00,0.00,0.00,0.0,0.5,0.3,1,1,
2026-03-03 19:00:28,1772532028.525,142665,225138,64.5,0.379,144,144.3,0.0,0,0.15,0.00,0.00,0.00,0.0,0.5,0.3,1,1,
2026-03-03 19:00:29,1772532029.525,142376,224007,64.6,0.372,144,144.3,0.0,0,0.15,0.00,0.00,0.00,0.0,0.5,0.3,1,1,
2026-03-03 19:00:30,1772532030.525,142399,224131,64.3,0.323,142,144.3,-2.0,0,0.14,0.00,0.10,0.00,0.1,0.5,0.3,1,1,
2026-03-03 19:00:31,1772532031.525,142566,225206,62.2,0.317,145,144.3,3.0,0,0.11,0.00,0.15,0.00,0.1,0.5,0.3,1,1,
2026-03-03 19:00:32,1772532032.525,143186,227753,64.9,0.270,144,144.3,-1.0,0,0.15,0.00,0.05,0.00,0.1,0.5,0.4,1,1,
2026-03-03 19:00:33,1772532033.525,143181,227242,66.7,0.260,146,144.2,2.0,0,0.18,0.00,0.10,0.00,0.1,0.6,0.4,1,1,
2026-03-03 19:00:34,1772532034.525,142463,224557,68.2,0.242,145,144.2,-1.0,0,0.20,0.00,0.05,0.00,0.1,0.7,0.6,1,1,
2026-03-03 19:00:35,1772532035.525,142461,224559,69.9,0.238,146,144.4,1.0,0,0.23,0.00,0.05,0.00,0.1,0.7,0.6,1,1,
2026-03-03 19:00:36,1772532036.525,142715,225665,71.1,0.238,144,144.5,-2.0,0,0.25,0.00,0.10,0.00,0.1,0.8,0.7,1,1,
2026-03-03 19:00:37,1772532037.525,143001,226907,72.2,0.183,144,144.6,0.0,0,0.26,0.00,0.00,0.00,0.1,0.8,0.7,1,1,
2026-03-03 19:00:38,1772532038.525,143170,227568,71.8,0.181,145,144.7,1.0,0,0.26,0.00,0.05,0.00,0.1,0.9,0.9,1,1,
2026-03-03 19:00:39,1772532039.525,143469,229053,71.2,0.092,145,144.9,1.0,0,0.25,0.26,0.05,0.00,0.2,0.9,0.9,1,1,
2026-03-03 19:00:40,1772532040.525,142882,226546,69.9,0.091,145,144.8,0.0,0,0.23,0.27,0.00,0.00,0.2,0.9,0.9,1,1,
2026-03-03 19:00:41,1772532041.525,142695,225597,68.7,0.091,143,144.8,-2.0,0,0.21,0.26,0.10,0.00,0.2,0.9,0.9,1,1,
2026-03-03 19:00:42,1772532042.525,143030,227673,69.1,0.091,146,144.8,3.0,0,0.22,0.26,0.15,0.00,0.2,0.9,0.9,1,1,
2026-03-03 19:00:43,1772532043.525,143061,227965,70.1,0.092,145,145.0,-1.0,0,0.23,0.25,0.05,0.00,0.2,0.9,0.8,1,1,
2026-03-03 19:00:44,1772532044.525,143331,229504,70.0,0.093,149,145.1,4.0,0,0.23,0.24,0.20,0.00,0.2,0.9,0.8,1,1,
2026-03-03 19:00:45,1772532045.525,142518,225750,63.8,0.245,146,145.4,-3.0,0,0.14,0.00,0.15,0.00,0.1,0.3,0.0,1,1,
2026-03-03 19:00:46,1772532046.525,142316,225656,64.4,0.245,145,145.6,-1.0,0,0.15,0.00,0.05,0.00,0.1,0.3,0.0,1,1,
