ts_iso,ts_unix,red,ir,bpm,rmssd,rmssd_ema,gsr,gsr_mean_5s,gsr_slope_1s,eda_tonic,eda_phasic_rms_10s,eda_scr_rate_per_min,baseline_ready,z_hr,z_lnrmssd,z_eda,S,arousal_rel,arousal,calm,bio_conf,ppgQ,finger_on,gsr_fresh,note
2026-03-03 23:17:22,1772547442.751,143570,213265,76.0,0.063,0.061,144,144.1,1.0,143.9,1.32,138.0,1,-3.00,1.43,0.52,-1.22,0.23,0.00,1.00,0.85,0.78,1,1,
2026-03-03 23:17:23,1772547443.751,141909,208476,76.0,0.063,0.061,144,143.9,0.0,143.9,1.22,126.0,1,-3.00,1.49,0.42,-1.27,0.22,0.00,1.00,0.85,0.78,1,1,
2026-03-03 23:17:24,1772547444.751,142233,209022,76.0,0.063,0.062,142,144.0,-2.0,143.9,1.24,132.0,1,-3.00,1.54,0.44,-1.29,0.22,0.00,1.00,0.85,0.78,1,1,
2026-03-03 23:17:25,1772547445.751,142834,210296,75.6,0.062,0.062,146,143.9,4.0,143.9,1.24,138.0,1,-3.00,1.56,0.45,-1.39,0.20,0.00,1.00,0.96,0.94,1,1,
2026-03-03 23:17:26,1772547446.751,141411,205170,77.1,0.062,0.062,142,143.8,-4.0,143.8,1.22,138.0,1,-3.00,1.58,0.42,-1.39,0.20,0.00,1.00,0.94,0.91,1,1,
2026-03-03 23:17:27,1772547447.751,141298,204115,77.8,0.062,0.062,145,143.8,3.0,143.9,1.20,132.0,1,-2.64,1.59,0.41,-1.31,0.21,0.00,1.00,0.94,0.91,1,1,
2026-03-03 23:17:28,1772547448.751,142533,206166,77.8,0.062,0.062,143,143.8,-2.0,143.8,1.12,126.0,1,-2.64,1.60,0.34,-1.34,0.21,0.00,1.00,0.94,0.91,1,1,
2026-03-03 23:17:29,1772547449.751,143148,207421,77.8,0.062,0.062,142,143.6,-1.0,143.8,1.12,132.0,1,-2.64,1.61,0.33,-1.34,0.21,0.00,1.00,0.94,0.91,1,1,
2026-03-03 23:17:30,1772547450.752,142014,203907,76.6,0.064,0.062,141,143.3,-1.0,143.7,1.06,108.0,1,-3.00,1.66,0.28,-1.45,0.19,0.00,1.00,0.91,0.88,1,1,
2026-03-03 23:17:31,1772547451.751,142342,204808,75.9,0.060,0.062,144,143.5,3.0,143.7,1.09,114.0,1,-3.00,1.60,0.31,-1.42,0.19,0.00,1.00,0.93,0.89,1,1,
2026-03-03 23:17:32,1772547452.751,142457,204928,74.0,0.060,0.062,144,143.4,0.0,143.7,1.05,108.0,1,-3.00,1.54,0.28,-1.40,0.20,0.00,1.00,0.92,0.88,1,1,
2026-03-03 23:17:33,1772547453.751,142214,204573,70.7,0.060,0.061,142,143.4,-2.0,143.7,1.10,114.0,1,-3.00,1.51,0.31,-1.33,0.21,0.00,1.00,0.87,0.81,1,1,
2026-03-03 23:17:34,1772547454.751,142572,205736,70.7,0.060,0.061,145,143.5,3.0,143.7,1.08,108.0,1,-3.00,1.48,0.30,-1.32,0.21,0.00,1.00,0.87,0.81,1,1,
2026-03-03 23:17:35,1772547455.751,142373,204743,74.0,0.064,0.062,143,143.6,-2.0,143.6,1.03,96.0,1,-3.00,1.58,0.25,-1.38,0.20,0.00,1.00,0.86,0.80,1,1,
2026-03-03 23:17:36,1772547456.751,142023,203689,74.3,0.065,0.062,145,143.4,2.0,143.6,1.03,102.0,1,-3.00,1.67,0.26,-1.45,0.19,0.00,1.00,0.90,0.85,1,1,
2026-03-03 23:17:37,1772547457.751,142468,205136,74.7,0.065,0.063,142,143.2,-3.0,143.5,0.96,90.0,1,-3.00,1.75,0.19,-1.50,0.18,0.00,1.00,0.90,0.85,1,1,
2026-03-03 23:17:38,1772547458.751,142432,205191,78.0,0.065,0.063,143,143.3,1.0,143.6,1.06,96.0,1,-2.55,1.83,0.28,-1.39,0.20,0.00,1.00,0.87,0.81,1,1,
2026-03-03 23:17:39,1772547459.751,140634,200209,76.8,0.066,0.064,144,143.4,1.0,143.6,1.07,90.0,1,-3.00,1.91,0.29,-1.54,0.18,0.00,1.00,0.88,0.83,1,1,
2026-03-03 23:17:40,1772547460.751,141440,202321,76.8,0.066,0.064,144,143.6,0.0,143.6,1.14,96.0,1,-3.00,1.98,0.35,-1.56,0.17,0.00,1.00,0.88,0.83,1,1,
2026-03-03 23:17:41,1772547461.751,142258,204796,72.9,0.066,0.064,143,143.7,-1.0,143.6,1.12,90.0,1,-3.00,2.05,0.33,-1.57,0.17,0.00,1.00,0.86,0.80,1,1,
2026-03-03 23:17:42,1772547462.751,142378,205523,75.3,0.069,0.065,142,143.9,-1.0,143.6,1.19,96.0,1,-3.00,2.16,0.39,-1.60,0.17,0.00,1.00,0.85,0.79,1,1,
2026-03-03 23:17:43,1772547463.751,142107,205008,75.1,0.064,0.065,148,143.8,6.0,143.6,1.19,90.0,1,-3.00,2.15,0.39,-1.65,0.16,0.00,1.00,0.91,0.87,1,1,
2026-03-03 23:17:44,1772547464.752,141149,202620,73.5,0.063,0.065,143,143.7,-5.0,143.6,1.17,90.0,1,-3.00,2.10,0.38,-1.63,0.16,0.00,1.00,0.91,0.87,1,1,
2026-03-03 23:17:45,1772547465.751,141685,203955,74.1,0.063,0.064,146,143.7,3.0,143.7,1.22,96.0,1,-3.00,2.06,0.43,-1.61,0.17,0.00,1.00,0.92,0.88,1,1,
2026-03-03 23:17:46,1772547466.751,141761,204302,76.1,0.063,0.064,145,144.0,-1.0,143.8,1.28,102.0,1,-3.00,2.04,0.48,-1.58,0.17,0.00,1.00,0.92,0.88,1,1,
2026-03-03 23:17:47,1772547467.751,141805,204490,75.6,0.063,0.064,145,144.2,0.0,143.9,1.38,120.0,1,-3.00,2.02,0.57,-1.54,0.18,0.00,1.00,0.92,0.88,1,1,
2026-03-03 23:17:48,1772547468.751,140557,201529,73.8,0.063,0.064,144,144.3,-1.0,143.9,1.35,114.0,1,-3.00,2.00,0.54,-1.53,0.18,0.00,1.00,0.91,0.87,1,1,
2026-03-03 23:17:49,1772547469.751,141076,202759,73.8,0.063,0.064,144,144.6,0.0,144.0,1.41,138.0,1,-3.00,1.98,0.59,-1.51,0.18,0.00,1.00,0.91,0.87,1,1,
2026-03-03 23:17:50,1772547470.751,141518,203777,74.3,0.064,0.064,144,144.7,0.0,144.1,1.40,132.0,1,-3.00,2.00,0.58,-1.55,0.18,0.00,1.00,0.93,0.91,1,1,
2026-03-03 23:17:51,1772547471.751,141678,204375,74.6,0.064,0.064,144,144.8,0.0,144.2,1.49,144.0,1,-3.00,2.01,0.67,-1.54,0.18,0.00,1.00,0.94,0.92,1,1,
2026-03-03 23:17:52,1772547472.751,140569,201428,72.8,0.064,0.064,149,144.9,5.0,144.3,1.51,138.0,1,-3.00,1.99,0.69,-1.55,0.17,0.00,1.00,0.97,0.96,1,1,
2026-03-03 23:17:53,1772547473.751,138183,197932,72.8,0.064,0.064,146,144.9,-3.0,144.3,1.49,144.0,1,-3.00,1.98,0.67,-1.55,0.18,0.00,1.00,0.97,0.96,1,1,
2026-03-03 23:17:54,1772547474.751,785,1095,,,0.064,148,145.1,2.0,144.4,1.65,144.0,1,0.00,1.98,0.81,0.81,0.69,0.38,0.62,0.00,0.00,0,1,finger_off
2026-03-03 23:17:55,1772547475.751,1085,1165,,,0.064,144,145.0,-4.0,144.4,1.67,108.0,1,0.00,1.98,0.82,0.82,0.70,0.39,0.61,0.00,0.00,0,1,finger_off
2026-03-03 23:17:56,1772547476.751,1085,1165,,,0.064,151,146.0,7.0,145.0,2.66,120.0,1,0.00,1.98,1.72,1.72,0.85,0.70,0.30,0.00,0.00,0,1,finger_off
2026-03-03 23:17:57,1772547477.752,1085,1165,,,0.064,152,147.4,1.0,145.7,3.52,132.0,1,0.00,1.98,2.49,2.49,0.92,0.85,0.15,0.00,0.00,0,1,finger_off
