ts_iso,ts_unix,red,ir,bpm,rmssd_s,gsr,gsr_mean_5s,gsr_slope_1s,gsr_peak_10s,bpm_c,rmssd_inv,gsr_slope_c,gsr_peak_c,bio_arousal,bio_conf,ppgQ,finger_on,gsr_fresh,note
2026-03-03 18:50:04,1772531404.019,153052,236982,79.6,0.036,157,164.1,-2.0,0,0.38,0.77,0.10,0.00,0.4,1.0,0.9,1,1,
2026-03-03 18:50:05,1772531405.019,152964,236826,79.5,0.037,154,161.3,-3.0,0,0.38,0.76,0.15,0.00,0.4,1.0,1.0,1,1,
2026-03-03 18:50:06,1772531406.019,153037,237574,79.5,0.037,154,158.9,0.0,0,0.38,0.76,0.00,0.00,0.4,1.0,1.0,1,1,
2026-03-03 18:50:07,1772531407.019,152318,234921,71.8,0.391,154,157.1,0.0,0,0.26,0.00,0.00,0.00,0.1,0.3,0.0,1,1,
2026-03-03 18:50:08,1772531408.019,152631,236529,72.1,0.370,154,155.6,0.0,0,0.26,0.00,0.00,0.00,0.1,0.3,0.0,1,1,
2026-03-03 18:50:09,1772531409.019,153000,238392,71.8,0.351,151,154.4,-3.0,0,0.26,0.00,0.15,0.00,0.1,0.3,0.0,1,1,
2026-03-03 18:50:10,1772531410.019,152406,236481,73.0,0.321,151,153.2,0.0,0,0.28,0.00,0.00,0.00,0.1,0.3,0.0,1,1,
2026-03-03 18:50:11,1772531411.019,152592,237656,73.3,0.309,150,152.5,-1.0,0,0.28,0.00,0.05,0.00,0.1,0.3,0.0,1,1,
2026-03-03 18:50:12,1772531412.019,152863,239395,72.8,0.298,150,151.6,0.0,0,0.27,0.00,0.00,0.00,0.1,0.3,0.0,1,1,
2026-03-03 18:50:13,1772531413.019,152117,236710,73.0,0.279,149,150.9,-1.0,0,0.28,0.00,0.05,0.00,0.1,0.3,0.0,1,1,
2026-03-03 18:50:14,1772531414.019,152138,236917,73.5,0.271,151,150.2,2.0,0,0.28,0.00,0.10,0.00,0.1,0.3,0.0,1,1,
2026-03-03 18:50:15,1772531415.019,152200,237769,79.6,0.263,148,149.9,-3.0,0,0.38,0.00,0.15,0.00,0.1,0.3,0.0,1,1,
2026-03-03 18:50:16,1772531416.019,151549,235064,79.9,0.250,152,149.6,4.0,0,0.38,0.00,0.20,0.00,0.2,0.3,0.0,1,1,
2026-03-03 18:50:17,1772531417.019,151549,235465,79.9,0.244,149,149.4,-3.0,0,0.38,0.00,0.15,0.00,0.1,0.9,0.9,1,1,
2026-03-03 18:50:18,1772531418.019,151578,235854,78.9,0.238,149,149.2,0.0,0,0.37,0.00,0.00,0.00,0.1,1.0,0.9,1,1,
2026-03-03 18:50:19,1772531419.019,151012,233881,78.6,0.228,148,149.1,-1.0,0,0.36,0.00,0.05,0.00,0.1,1.0,0.9,1,1,
2026-03-03 18:50:20,1772531420.019,150916,233826,78.2,0.224,147,149.0,-1.0,0,0.36,0.00,0.05,0.00,0.1,1.0,1.0,1,1,
2026-03-03 18:50:21,1772531421.019,151148,234913,78.9,0.219,147,148.7,-1.0,0,0.37,0.00,0.05,0.00,0.1,1.0,1.0,1,1,
2026-03-03 18:50:22,1772531422.019,150525,232645,79.3,0.212,147,148.6,0.0,0,0.37,0.00,0.00,0.00,0.1,1.0,1.0,1,1,
2026-03-03 18:50:23,1772531423.019,150596,233493,80.1,0.208,148,148.4,1.0,0,0.39,0.00,0.05,0.00,0.1,1.0,1.0,1,1,
2026-03-03 18:50:24,1772531424.019,150898,235029,80.2,0.205,147,148.2,-1.0,0,0.39,0.00,0.05,0.00,0.1,1.0,1.0,1,1,
2026-03-03 18:50:25,1772531425.019,150320,233075,80.1,0.198,149,148.1,2.0,0,0.39,0.00,0.10,0.00,0.1,1.0,1.0,1,1,
2026-03-03 18:50:26,1772531426.019,150270,233134,80.1,0.195,147,148.2,-2.0,0,0.39,0.00,0.10,0.00,0.1,1.0,1.0,1,1,
2026-03-03 18:50:27,1772531427.019,150570,234583,80.2,0.192,150,148.0,3.0,0,0.39,0.00,0.15,0.00,0.1,1.0,1.0,1,1,
2026-03-03 18:50:28,1772531428.019,150051,232761,80.5,0.187,146,147.6,-4.0,0,0.39,0.00,0.20,0.00,0.2,1.0,1.0,1,1,
2026-03-03 18:50:29,1772531429.019,149905,232323,80.5,0.184,147,147.3,1.0,0,0.39,0.00,0.05,0.00,0.1,1.0,1.0,1,1,
2026-03-03 18:50:30,1772531430.019,149234,230256,80.4,0.184,147,147.0,0.0,0,0.39,0.00,0.00,0.00,0.1,1.0,1.0,1,1,
2026-03-03 18:50:31,1772531431.019,148087,226900,80.0,0.189,146,146.7,-1.0,0,0.38,0.00,0.05,0.00,0.1,1.0,1.0,1,1,
2026-03-03 18:50:32,1772531432.019,148620,228808,80.2,0.192,145,146.5,-1.0,0,0.39,0.00,0.05,0.00,0.1,1.0,1.0,1,1,
2026-03-03 18:50:33,1772531433.019,148520,228265,81.1,0.192,146,146.5,1.0,0,0.40,0.00,0.05,0.00,0.1,1.0,1.0,1,1,
2026-03-03 18:50:34,1772531434.019,148711,229089,82.2,0.195,146,146.3,0.0,0,0.42,0.00,0.00,0.00,0.1,1.0,1.0,1,1,
2026-03-03 18:50:35,1772531435.019,149126,230617,82.2,0.143,144,146.1,-2.0,0,0.42,0.00,0.10,0.00,0.1,1.0,1.0,1,1,
2026-03-03 18:50:36,1772531436.019,148411,228289,81.4,0.139,146,145.9,2.0,0,0.41,0.00,0.10,0.00,0.1,1.0,1.0,1,1,
2026-03-03 18:50:37,1772531437.019,148007,226916,80.0,0.031,146,145.9,0.0,0,0.38,0.81,0.00,0.00,0.4,1.0,0.9,1,1,
2026-03-03 18:50:38,1772531438.019,147812,226615,80.0,0.030,149,146.0,3.0,0,0.38,0.81,0.15,0.00,0.5,0.9,0.9,1,1,
2026-03-03 18:50:39,1772531439.019,147823,226591,80.0,0.031,145,146.1,-4.0,0,0.38,0.81,0.20,0.00,0.5,0.9,0.9,1,1,
2026-03-03 18:50:40,1772531440.019,146835,223089,80.5,0.032,147,146.2,2.0,0,0.39,0.80,0.10,0.00,0.5,0.9,0.9,1,1,
2026-03-03 18:50:41,1772531441.019,147601,225759,79.8,0.033,145,146.1,-2.0,0,0.38,0.80,0.10,0.00,0.5,1.0,0.9,1,1,
2026-03-03 18:50:42,1772531442.019,147547,225386,80.0,0.029,144,145.9,-1.0,0,0.38,0.83,0.05,0.00,0.5,1.0,0.9,1,1,
2026-03-03 18:50:43,1772531443.019,147215,224289,80.5,0.029,144,145.4,0.0,0,0.39,0.83,0.00,0.00,0.4,1.0,0.9,1,1,
2026-03-03 18:50:44,1772531444.019,147846,226210,80.8,0.029,145,145.2,1.0,0,0.40,0.83,0.05,0.00,0.5,1.0,1.0,1,1,
2026-03-03 18:50:45,1772531445.019,145562,218103,81.4,0.028,145,145.0,0.0,0,0.41,0.83,0.00,0.00,0.5,1.0,1.0,1,1,
2026-03-03 18:50:46,1772531446.019,145709,218390,81.4,0.029,144,145.0,-1.0,0,0.41,0.83,0.05,0.00,0.5,1.0,0.9,1,1,
