ts_iso,ts_unix,red,ir,bpm,rmssd_s,gsr,gsr_mean_5s,gsr_slope_1s,gsr_peak_10s,bpm_c,rmssd_inv,gsr_slope_c,gsr_peak_c,bio_arousal,bio_conf,ppgQ,finger_on,gsr_fresh,note
2026-03-03 20:02:01,1772535721.256,145987,230877,,,155,157.9,2.0,0,,,0.10,0.00,0.1,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-03-03 20:02:02,1772535722.256,145484,228447,49.2,,154,156.6,-1.0,0,0.00,,0.05,0.00,0.0,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-03-03 20:02:03,1772535723.256,145529,229175,49.2,,155,155.8,1.0,0,0.00,,0.05,0.00,0.0,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-03-03 20:02:04,1772535724.256,145581,229906,40.5,0.832,155,154.9,0.0,0,0.00,0.00,0.00,0.00,0.0,0.3,0.0,1,1,
2026-03-03 20:02:05,1772535725.256,145453,229895,53.7,0.828,153,154.6,-2.0,0,0.00,0.00,0.10,0.00,0.0,0.3,0.0,1,1,
2026-03-03 20:02:06,1772535726.256,145377,230298,61.3,0.717,153,154.0,0.0,0,0.10,0.00,0.00,0.00,0.0,0.3,0.0,1,1,
2026-03-03 20:02:07,1772535727.256,145006,229251,69.5,0.585,150,153.7,-3.0,0,0.22,0.00,0.15,0.00,0.1,0.3,0.0,1,1,
2026-03-03 20:02:08,1772535728.256,145038,230187,79.6,0.547,155,153.1,5.0,0,0.38,0.00,0.25,0.00,0.2,0.3,0.0,1,1,
2026-03-03 20:02:09,1772535729.256,145034,230501,70.0,0.531,150,152.5,-5.0,0,0.23,0.00,0.25,0.00,0.1,0.3,0.0,1,1,
2026-03-03 20:02:10,1772535730.256,145039,231003,73.6,0.507,154,151.9,4.0,0,0.29,0.00,0.20,0.00,0.1,0.3,0.0,1,1,
2026-03-03 20:02:11,1772535731.256,144465,228927,50.9,0.544,151,151.5,-3.0,0,0.00,0.00,0.15,0.00,0.0,0.3,0.0,1,1,
2026-03-03 20:02:12,1772535732.256,144632,229945,60.8,0.567,152,151.2,1.0,0,0.09,0.00,0.05,0.00,0.0,0.3,0.0,1,1,
2026-03-03 20:02:13,1772535733.256,144689,230769,68.0,0.543,150,151.1,-2.0,0,0.20,0.00,0.10,0.00,0.1,0.3,0.0,1,1,
2026-03-03 20:02:14,1772535734.256,144747,231067,69.5,0.522,151,151.1,1.0,0,0.22,0.00,0.05,0.00,0.1,0.3,0.0,1,1,
2026-03-03 20:02:15,1772535735.256,144706,230989,69.4,0.486,149,151.0,-3.0,0,0.22,0.00,0.15,0.00,0.1,0.3,0.0,1,1,
2026-03-03 20:02:16,1772535736.256,144290,229570,71.7,0.471,151,150.9,2.0,0,0.26,0.00,0.10,0.00,0.1,0.3,0.0,1,1,
2026-03-03 20:02:17,1772535737.256,144392,230272,74.6,0.457,149,150.7,-2.0,0,0.30,0.00,0.10,0.00,0.1,0.3,0.0,1,1,
2026-03-03 20:02:18,1772535738.256,143882,228299,73.2,0.444,149,150.6,0.0,0,0.28,0.00,0.00,0.00,0.1,0.3,0.0,1,1,
2026-03-03 20:02:19,1772535739.256,144212,230134,73.2,0.444,151,150.2,2.0,0,0.28,0.00,0.10,0.00,0.1,0.3,0.0,1,1,
2026-03-03 20:02:20,1772535740.256,143838,228419,62.0,0.502,149,150.2,-2.0,0,0.11,0.00,0.10,0.00,0.1,0.3,0.0,1,1,
2026-03-03 20:02:21,1772535741.256,143768,228441,62.0,0.502,153,149.9,4.0,0,0.11,0.00,0.20,0.00,0.1,0.3,0.0,1,1,
2026-03-03 20:02:22,1772535742.256,143011,225613,62.0,0.502,148,149.9,-5.0,0,0.11,0.00,0.25,0.00,0.1,0.3,0.0,1,1,
2026-03-03 20:02:23,1772535743.256,143022,225894,70.1,0.490,150,149.7,2.0,0,0.23,0.00,0.10,0.00,0.1,0.3,0.0,1,1,
2026-03-03 20:02:24,1772535744.256,142547,224415,80.9,0.468,148,149.7,-2.0,0,0.40,0.00,0.10,0.00,0.1,0.3,0.0,1,1,
2026-03-03 20:02:25,1772535745.256,142572,224850,80.1,0.459,150,149.8,2.0,0,0.39,0.00,0.10,0.00,0.1,0.3,0.0,1,1,
2026-03-03 20:02:26,1772535746.256,142783,226102,79.7,0.449,149,149.8,-1.0,0,0.38,0.00,0.05,0.00,0.1,0.3,0.0,1,1,
2026-03-03 20:02:27,1772535747.256,143049,227812,76.1,0.441,147,149.9,-2.0,0,0.33,0.00,0.10,0.00,0.1,0.3,0.0,1,1,
2026-03-03 20:02:28,1772535748.256,143176,228458,71.9,0.433,149,149.8,2.0,0,0.26,0.00,0.10,0.00,0.1,0.3,0.0,1,1,
2026-03-03 20:02:29,1772535749.256,143226,228882,67.4,0.425,148,149.8,-1.0,0,0.19,0.00,0.05,0.00,0.1,0.7,0.6,1,1,
2026-03-03 20:02:30,1772535750.256,143162,228712,65.9,0.411,153,149.5,5.0,0,0.17,0.00,0.25,0.00,0.1,0.7,0.5,1,1,
2026-03-03 20:02:31,1772535751.256,142829,228360,69.6,0.405,147,149.2,-6.0,0,0.23,0.00,0.30,0.00,0.1,0.7,0.5,1,1,
2026-03-03 20:02:32,1772535752.256,142810,228651,69.6,0.357,151,149.0,4.0,0,0.23,0.00,0.20,0.00,0.1,0.7,0.5,1,1,
2026-03-03 20:02:33,1772535753.256,142863,229155,69.6,0.357,148,149.1,-3.0,0,0.23,0.00,0.15,0.00,0.1,0.7,0.5,1,1,
2026-03-03 20:02:34,1772535754.256,142901,229216,69.6,0.329,148,149.0,0.0,0,0.23,0.00,0.00,0.00,0.1,0.8,0.7,1,1,
2026-03-03 20:02:35,1772535755.256,142725,228406,69.6,0.335,148,148.9,0.0,0,0.23,0.00,0.00,0.00,0.1,0.8,0.7,1,1,
2026-03-03 20:02:36,1772535756.256,142844,229339,69.6,0.341,148,149.1,0.0,0,0.23,0.00,0.00,0.00,0.1,0.8,0.8,1,1,
2026-03-03 20:02:37,1772535757.256,142917,229645,69.6,0.353,149,149.0,1.0,0,0.23,0.00,0.05,0.00,0.1,0.8,0.8,1,1,
2026-03-03 20:02:38,1772535758.256,142888,229772,69.6,0.350,148,149.0,-1.0,0,0.23,0.00,0.05,0.00,0.1,0.8,0.7,1,1,
2026-03-03 20:02:39,1772535759.256,142869,229940,61.2,0.353,151,149.2,3.0,0,0.10,0.00,0.15,0.00,0.1,0.6,0.4,1,1,
2026-03-03 20:02:40,1772535760.256,142869,230075,63.0,0.314,147,149.5,-4.0,0,0.12,0.00,0.20,0.00,0.1,0.4,0.1,1,1,
2026-03-03 20:02:41,1772535761.256,142809,229873,61.6,0.272,152,149.4,5.0,0,0.10,0.00,0.25,0.00,0.1,0.5,0.3,1,1,
2026-03-03 20:02:42,1772535762.256,142492,228849,63.5,0.266,147,149.4,-5.0,0,0.13,0.00,0.25,0.00,0.1,0.8,0.7,1,1,
2026-03-03 20:02:43,1772535763.256,142006,226770,66.9,0.266,155,149.4,8.0,0,0.18,0.00,0.40,0.00,0.1,0.7,0.6,1,1,
2026-03-03 20:02:44,1772535764.256,142057,227130,70.2,0.266,149,149.5,-6.0,0,0.23,0.00,0.30,0.00,0.1,0.7,0.5,1,1,
2026-03-03 20:02:45,1772535765.256,142227,227900,70.7,0.271,155,149.5,6.0,0,0.24,0.00,0.30,0.00,0.1,0.7,0.5,1,1,
2026-03-03 20:02:46,1772535766.256,142263,228133,71.0,0.271,149,149.7,-6.0,0,0.25,0.00,0.30,0.00,0.1,0.7,0.6,1,1,
2026-03-03 20:02:47,1772535767.256,142203,227876,71.3,0.265,154,150.1,5.0,0,0.25,0.00,0.25,0.00,0.1,0.7,0.6,1,1,
2026-03-03 20:02:48,1772535768.256,141208,223843,68.5,0.209,150,150.3,-4.0,0,0.21,0.00,0.20,0.00,0.1,0.7,0.6,1,1,
2026-03-03 20:02:49,1772535769.256,141092,223678,68.4,0.093,153,150.3,3.0,0,0.21,0.25,0.15,0.00,0.2,0.8,0.8,1,1,
2026-03-03 20:02:50,1772535770.256,141036,223566,69.7,0.093,150,150.4,-5.0,0,0.23,0.24,0.25,0.00,0.2,0.8,0.8,1,1,
2026-03-03 20:02:51,1772535771.256,141214,224568,70.4,0.091,154,150.7,4.0,0,0.24,0.26,0.20,0.00,0.2,0.9,0.9,1,1,
2026-03-03 20:02:52,1772535772.256,141260,225100,69.4,0.090,149,150.7,-5.0,0,0.22,0.27,0.25,0.00,0.2,1.0,0.9,1,1,
2026-03-03 20:02:53,1772535773.256,141242,225427,71.0,0.090,152,150.9,3.0,0,0.25,0.27,0.15,0.00,0.2,1.0,0.9,1,1,
2026-03-03 20:02:54,1772535774.256,140070,220955,69.1,0.090,148,150.8,-4.0,0,0.22,0.27,0.20,0.00,0.2,1.0,1.0,1,1,
2026-03-03 20:02:55,1772535775.256,140102,221391,71.5,0.091,150,150.8,2.0,0,0.25,0.26,0.10,0.00,0.2,0.9,0.9,1,1,
2026-03-03 20:02:56,1772535776.256,140386,222865,74.5,0.090,150,150.5,0.0,0,0.30,0.27,0.00,0.00,0.2,0.9,0.9,1,1,
2026-03-03 20:02:57,1772535777.256,140260,222112,74.7,0.090,151,150.6,1.0,0,0.30,0.28,0.05,0.00,0.2,0.9,0.8,1,1,
2026-03-03 20:02:58,1772535778.256,139451,219158,74.7,0.091,150,150.5,-1.0,0,0.30,0.27,0.05,0.00,0.2,0.9,0.9,1,1,
2026-03-03 20:02:59,1772535779.256,139560,219781,74.7,0.092,149,150.8,-1.0,0,0.30,0.25,0.05,0.00,0.2,0.9,0.9,1,1,
2026-03-03 20:03:00,1772535780.256,139674,220530,73.3,0.091,152,150.8,3.0,0,0.28,0.26,0.15,0.00,0.2,0.9,0.9,1,1,
2026-03-03 20:03:01,1772535781.256,140018,222026,71.0,0.063,148,151.0,-4.0,0,0.25,0.52,0.20,0.00,0.3,0.9,0.9,1,1,
2026-03-03 20:03:02,1772535782.256,140924,225967,68.4,0.062,155,150.8,7.0,0,0.21,0.53,0.35,0.00,0.3,0.9,0.8,1,1,
2026-03-03 20:03:03,1772535783.256,141188,227101,69.7,0.063,148,150.5,-7.0,0,0.23,0.52,0.35,0.00,0.3,0.9,0.8,1,1,
2026-03-03 20:03:04,1772535784.256,141345,227586,69.0,0.062,152,150.0,4.0,0,0.22,0.53,0.20,0.00,0.3,0.9,0.8,1,1,
2026-03-03 20:03:05,1772535785.256,140643,224843,69.0,0.062,148,149.6,-4.0,0,0.22,0.53,0.20,0.00,0.3,0.9,0.8,1,1,
2026-03-03 20:03:06,1772535786.256,141053,226668,69.0,0.062,150,149.3,2.0,0,0.22,0.53,0.10,0.00,0.3,0.9,0.9,1,1,
2026-03-03 20:03:07,1772535787.256,141292,227653,69.0,0.062,148,149.1,-2.0,0,0.22,0.53,0.10,0.00,0.3,0.9,0.9,1,1,
2026-03-03 20:03:08,1772535788.256,141214,227390,69.0,0.062,150,149.3,2.0,0,0.22,0.53,0.10,0.00,0.3,0.9,0.9,1,1,
2026-03-03 20:03:09,1772535789.256,4624,13077,,,148,149.4,-2.0,0,,,0.10,0.00,0.1,0.0,0.0,0,1,finger_off
2026-03-03 20:03:10,1772535790.256,857,983,,,150,149.6,2.0,0,,,0.10,0.00,0.1,0.0,0.0,0,1,finger_off
2026-03-03 20:03:11,1772535791.256,826,957,,,151,149.8,1.0,0,,,0.05,0.00,0.0,0.0,0.0,0,1,finger_off
2026-03-03 20:03:12,1772535792.256,784,926,,,153,150.8,2.0,0,,,0.10,0.00,0.1,0.0,0.0,0,1,finger_off
2026-03-03 20:03:13,1772535793.256,821,957,,,154,151.6,1.0,0,,,0.05,0.00,0.0,0.0,0.0,0,1,finger_off
2026-03-03 20:03:14,1772535794.256,799,937,,,152,152.6,-2.0,0,,,0.10,0.00,0.1,0.0,0.0,0,1,finger_off
2026-03-03 20:03:15,1772535795.256,799,944,,,156,153.8,4.0,0,,,0.20,0.00,0.1,0.0,0.0,0,1,finger_off
2026-03-03 20:03:16,1772535796.256,785,958,,,153,155.1,-3.0,0,,,0.15,0.00,0.1,0.0,0.0,0,1,finger_off
2026-03-03 20:03:17,1772535797.256,900,1025,,,156,155.6,3.0,0,,,0.15,0.00,0.1,0.0,0.0,0,1,finger_off
2026-03-03 20:03:18,1772535798.256,1001,1094,,,158,156.4,2.0,0,,,0.10,0.00,0.1,0.0,0.0,0,1,finger_off
2026-03-03 20:03:19,1772535799.256,945,1056,,,160,156.9,2.0,0,,,0.10,0.00,0.1,0.0,0.0,0,1,finger_off
2026-03-03 20:03:20,1772535800.256,1076,1216,,,157,157.3,-3.0,0,,,0.15,0.00,0.1,0.0,0.0,0,1,finger_off
2026-03-03 20:03:21,1772535801.256,1110,1266,,,164,157.4,7.0,0,,,0.35,0.00,0.2,0.0,0.0,0,1,finger_off
2026-03-03 20:03:22,1772535802.256,1160,1320,,,155,157.6,-9.0,0,,,0.45,0.00,0.3,0.0,0.0,0,1,finger_off
2026-03-03 20:03:23,1772535803.256,1165,1344,,,160,157.5,5.0,0,,,0.25,0.00,0.2,0.0,0.0,0,1,finger_off
2026-03-03 20:03:24,1772535804.256,1168,1332,,,154,157.3,-6.0,0,,,0.30,0.00,0.2,0.0,0.0,0,1,finger_off
2026-03-03 20:03:25,1772535805.256,1146,1323,,,157,157.4,2.0,0,,,0.10,0.00,0.1,0.0,0.0,0,1,finger_off
2026-03-03 20:03:26,1772535806.256,1156,1319,,,156,157.3,-1.0,0,,,0.05,0.00,0.0,0.0,0.0,0,1,finger_off
2026-03-03 20:03:27,1772535807.256,1157,1325,,,156,157.5,0.0,0,,,0.00,0.00,0.0,0.0,0.0,0,1,finger_off
2026-03-03 20:03:28,1772535808.256,1142,1266,,,157,157.3,1.0,0,,,0.05,0.00,0.0,0.0,0.0,0,1,finger_off
2026-03-03 20:03:29,1772535809.256,1098,1295,,,156,157.5,-1.0,0,,,0.05,0.00,0.0,0.0,0.0,0,1,finger_off
2026-03-03 20:03:30,1772535810.256,1123,1286,,,160,157.3,4.0,0,,,0.20,0.00,0.1,0.0,0.0,0,1,finger_off
2026-03-03 20:03:31,1772535811.256,1107,1207,,,157,157.4,-3.0,0,,,0.15,0.00,0.1,0.0,0.0,0,1,finger_off
2026-03-03 20:03:32,1772535812.256,1148,1301,,,162,157.3,5.0,0,,,0.25,0.00,0.2,0.0,0.0,0,1,finger_off
2026-03-03 20:03:33,1772535813.256,1133,1293,,,154,157.3,-8.0,0,,,0.40,0.00,0.3,0.0,0.0,0,1,finger_off
2026-03-03 20:03:34,1772535814.256,1061,1194,,,158,157.2,4.0,0,,,0.20,0.00,0.1,0.0,0.0,0,1,finger_off
2026-03-03 20:03:35,1772535815.256,1047,1177,,,157,157.1,-1.0,0,,,0.05,0.00,0.0,0.0,0.0,0,1,finger_off
2026-03-03 20:03:36,1772535816.256,1125,1281,,,156,157.1,-1.0,0,,,0.05,0.00,0.0,0.0,0.0,0,1,finger_off
2026-03-03 20:03:37,1772535817.256,1016,1133,,,156,156.9,0.0,0,,,0.00,0.00,0.0,0.0,0.0,0,1,finger_off
2026-03-03 20:03:38,1772535818.256,1178,1357,,,152,156.7,-4.0,0,,,0.20,0.00,0.1,0.0,0.0,0,1,finger_off
2026-03-03 20:03:39,1772535819.256,1179,1353,,,158,156.3,6.0,0,,,0.30,0.00,0.2,0.0,0.0,0,1,finger_off
2026-03-03 20:03:40,1772535820.256,1177,1301,,,155,156.3,-3.0,0,,,0.15,0.00,0.1,0.0,0.0,0,1,finger_off
2026-03-03 20:03:41,1772535821.256,1202,1343,,,163,156.1,8.0,0,,,0.40,0.00,0.3,0.0,0.0,0,1,finger_off
2026-03-03 20:03:42,1772535822.256,1095,1233,,,156,156.3,-7.0,0,,,0.35,0.00,0.2,0.0,0.0,0,1,finger_off
2026-03-03 20:03:43,1772535823.256,1091,1223,,,161,156.8,5.0,0,,,0.25,0.00,0.2,0.0,0.0,0,1,finger_off
2026-03-03 20:03:44,1772535824.256,1191,1347,,,157,157.2,-4.0,0,,,0.20,0.00,0.1,0.0,0.0,0,1,finger_off
2026-03-03 20:03:45,1772535825.256,1174,1357,,,160,157.5,3.0,0,,,0.15,0.00,0.1,0.0,0.0,0,1,finger_off
2026-03-03 20:03:46,1772535826.256,1096,1249,,,154,157.6,-6.0,0,,,0.30,0.00,0.2,0.0,0.0,0,1,finger_off
2026-03-03 20:03:47,1772535827.256,771,891,,,157,157.7,3.0,0,,,0.15,0.00,0.1,0.0,0.0,0,1,finger_off
2026-03-03 20:03:48,1772535828.256,709,879,,,154,157.5,-3.0,0,,,0.15,0.00,0.1,0.0,0.0,0,1,finger_off
2026-03-03 20:03:49,1772535829.256,748,848,,,157,157.5,3.0,0,,,0.15,0.00,0.1,0.0,0.0,0,1,finger_off
2026-03-03 20:03:50,1772535830.256,778,906,,,154,157.3,-3.0,0,,,0.15,0.00,0.1,0.0,0.0,0,1,finger_off
2026-03-03 20:03:51,1772535831.256,844,898,,,157,157.2,3.0,0,,,0.15,0.00,0.1,0.0,0.0,0,1,finger_off
2026-03-03 20:03:52,1772535832.256,795,981,,,157,157.1,0.0,0,,,0.00,0.00,0.0,0.0,0.0,0,1,finger_off
2026-03-03 20:03:53,1772535833.256,736,908,,,158,157.5,1.0,0,,,0.05,0.00,0.0,0.0,0.0,0,1,finger_off
2026-03-03 20:03:54,1772535834.256,690,852,,,158,157.6,0.0,0,,,0.00,0.00,0.0,0.0,0.0,0,1,finger_off
2026-03-03 20:03:55,1772535835.256,740,834,,,157,158.0,-1.0,0,,,0.05,0.00,0.0,0.0,0.0,0,1,finger_off
