ts_iso,ts_unix,red,ir,bpm,rmssd_s,gsr,gsr_mean_5s,gsr_slope_1s,gsr_peak_10s,bpm_c,rmssd_inv,gsr_slope_c,gsr_peak_c,bio_arousal,bio_conf,ppgQ,finger_on,gsr_fresh,note
2026-03-03 18:33:24,1772530404.290,,,,,,,,0,,,0.00,0.00,0.0,0.0,0.0,0,0,finger_off
2026-03-03 18:33:25,1772530405.290,,,,,,,,0,,,0.00,0.00,0.0,0.0,0.0,0,0,finger_off
2026-03-03 18:33:26,1772530406.290,,,,,263,263.0,0.0,0,,,0.00,0.00,0.0,0.0,0.0,0,1,finger_off
2026-03-03 18:33:27,1772530407.290,,,,,233,248.0,-30.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-03-03 18:33:28,1772530408.290,,,,,213,236.3,-50.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-03-03 18:33:29,1772530409.290,,,,,199,227.0,-64.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-03-03 18:33:30,1772530410.290,,,,,188,219.2,-75.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-03-03 18:33:31,1772530411.290,,,,,182,213.0,-81.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-03-03 18:33:32,1772530412.290,,,,,181,192.6,-82.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-03-03 18:33:33,1772530413.290,,,,,170,188.8,-93.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-03-03 18:33:34,1772530414.290,,,,,171,181.8,-92.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-03-03 18:33:35,1772530415.290,,,,,164,176.0,-99.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-03-03 18:33:36,1772530416.290,,,,,165,172.2,-98.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-03-03 18:33:37,1772530417.290,,,,,160,168.5,-73.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-03-03 18:33:38,1772530418.290,,,,,158,164.7,-55.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-03-03 18:33:39,1772530419.290,,,,,156,162.3,-43.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-03-03 18:33:40,1772530420.290,,,,,156,159.0,-32.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-03-03 18:33:41,1772530421.290,,,,,153,156.6,-28.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-03-03 18:33:42,1772530422.290,,,,,155,156.3,-26.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-03-03 18:33:43,1772530423.290,,,,,153,154.6,-18.0,0,,,0.90,0.00,0.6,0.0,0.0,0,1,finger_off
