ts_iso,ts_unix,red,ir,bpm,rmssd_s,gsr,gsr_mean_5s,gsr_slope_1s,gsr_peak_10s,bpm_c,rmssd_inv,gsr_slope_c,gsr_peak_c,bio_arousal,bio_conf,ppgQ,finger_on,gsr_fresh,note
2026-03-03 18:49:35,1772531375.259,770,932,,,,,,0,,,0.00,0.00,0.0,0.0,0.0,0,0,finger_off
2026-03-03 18:49:36,1772531376.259,748,912,,,,,,0,,,0.00,0.00,0.0,0.0,0.0,0,0,finger_off
2026-03-03 18:49:37,1772531377.259,791,922,,,232,239.6,0.0,0,,,0.00,0.00,0.0,0.0,0.0,0,1,finger_off
2026-03-03 18:49:38,1772531378.259,727,929,,,205,222.8,-27.0,0,,,1.00,0.00,0.7,0.0,0.0,0,1,finger_off
2026-03-03 18:49:39,1772531379.259,857,971,,,188,211.0,-17.0,0,,,0.85,0.00,0.6,0.0,0.0,0,1,finger_off
2026-03-03 18:49:40,1772531380.259,139877,156789,,,178,202.9,-10.0,0,,,0.50,0.00,0.3,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-03-03 18:49:41,1772531381.259,147054,220674,,,171,196.1,-7.0,0,,,0.35,0.00,0.2,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-03-03 18:49:42,1772531382.259,148566,224678,,,164,187.5,-7.0,0,,,0.35,0.00,0.2,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-03-03 18:49:43,1772531383.259,148566,224678,,,164,177.0,0.0,0,,,0.00,0.00,0.0,0.4,0.2,1,1,hrv_warming_up(need~30s)
2026-03-03 18:49:44,1772531384.259,148566,224678,,,157,169.7,-7.0,0,,,0.35,0.00,0.2,0.4,0.2,1,1,hrv_warming_up(need~30s)
