ts_iso,ts_unix,red,ir,bpm,rmssd_raw_s,rmssd_ema_s,rr_count_30s,gsr,gsr_mean_5s,gsr_slope_1s,gsr_peak_10s,bio_arousal,bio_conf,ppgQ,finger_on,gsr_fresh,note
2026-03-03 23:39:15,1772548755.844,82150,82063,,,,0,,,,0,0.0,0.12,0.00,1,0,hrv_warming_up(need~30s)
2026-03-03 23:39:16,1772548756.844,49452,86379,,,,0,,,,0,0.0,0.12,0.00,1,0,hrv_warming_up(need~30s)
2026-03-03 23:39:17,1772548757.844,147242,228624,,,,0,242,246.6,0.0,0,0.0,0.30,0.00,1,1,hrv_warming_up(need~30s)
2026-03-03 23:39:18,1772548758.844,146741,227608,,,,0,208,227.8,-34.0,0,0.7,0.30,0.00,1,1,hrv_warming_up(need~30s)
2026-03-03 23:39:19,1772548759.844,146751,228174,,,,0,192,214.9,-16.0,0,0.6,0.30,0.00,1,1,hrv_warming_up(need~30s)
2026-03-03 23:39:20,1772548760.844,146531,228495,,,,0,179,205.9,-13.0,0,0.5,0.30,0.00,1,1,hrv_warming_up(need~30s)
2026-03-03 23:39:21,1772548761.844,146415,228749,,,,0,171,198.4,-8.0,0,0.3,0.30,0.00,1,1,hrv_warming_up(need~30s)
2026-03-03 23:39:22,1772548762.844,146272,230278,,,,0,164,188.7,-7.0,0,0.2,0.30,0.00,1,1,hrv_warming_up(need~30s)
2026-03-03 23:39:23,1772548763.844,146143,230939,,,,0,162,177.3,-2.0,0,0.1,0.30,0.00,1,1,hrv_warming_up(need~30s)
2026-03-03 23:39:24,1772548764.844,146048,230739,68.2,,,1,157,169.5,-5.0,0,0.2,0.44,0.20,1,1,hrv_warming_up(need~30s)
2026-03-03 23:39:25,1772548765.844,145449,229283,47.2,,,2,157,164.3,0.0,0,0.0,0.44,0.20,1,1,hrv_warming_up(need~30s)
2026-03-03 23:39:26,1772548766.844,145303,229600,57.6,,,3,152,160.5,-5.0,0,0.1,0.44,0.20,1,1,hrv_warming_up(need~30s)
2026-03-03 23:39:27,1772548767.844,145245,229739,66.1,,,4,153,157.9,1.0,0,0.1,0.30,0.00,1,1,hrv_warming_up(need~30s)
2026-03-03 23:39:28,1772548768.844,144839,229048,49.1,,,5,152,155.6,-1.0,0,0.0,0.30,0.00,1,1,hrv_warming_up(need~30s)
2026-03-03 23:39:29,1772548769.844,145137,229850,49.1,,,5,151,154.2,-1.0,0,0.0,0.30,0.00,1,1,hrv_warming_up(need~30s)
2026-03-03 23:39:30,1772548770.844,145178,230316,49.1,,,5,150,152.8,-1.0,0,0.0,0.30,0.00,1,1,hrv_warming_up(need~30s)
2026-03-03 23:39:31,1772548771.844,144684,229474,61.0,,,6,149,151.8,-1.0,0,0.1,0.30,0.00,1,1,hrv_warming_up(need~30s)
2026-03-03 23:39:32,1772548772.844,144885,230980,61.0,,,6,149,151.0,0.0,0,0.0,0.30,0.00,1,1,hrv_warming_up(need~30s)
2026-03-03 23:39:33,1772548773.844,144739,230770,61.0,,,6,148,150.3,-1.0,0,0.1,0.30,0.00,1,1,hrv_warming_up(need~30s)
2026-03-03 23:39:34,1772548774.844,144615,230737,61.0,,,6,149,149.6,1.0,0,0.1,0.30,0.00,1,1,hrv_warming_up(need~30s)
2026-03-03 23:39:35,1772548775.844,144482,230745,64.2,,,7,147,149.1,-2.0,0,0.1,0.30,0.00,1,1,hrv_warming_up(need~30s)
2026-03-03 23:39:36,1772548776.844,143708,228287,64.2,,,7,151,148.6,4.0,0,0.1,0.30,0.00,1,1,hrv_warming_up(need~30s)
2026-03-03 23:39:37,1772548777.844,142900,226345,64.2,,,7,146,148.1,-5.0,0,0.2,0.30,0.00,1,1,hrv_warming_up(need~30s)
2026-03-03 23:39:38,1772548778.844,143319,226765,64.2,,,7,152,148.0,6.0,0,0.2,0.30,0.00,1,1,hrv_warming_up(need~30s)
2026-03-03 23:39:39,1772548779.844,143203,226148,71.5,,,8,146,148.0,-6.0,0,0.2,0.44,0.20,1,1,hrv_warming_up(need~30s)
2026-03-03 23:39:40,1772548780.844,143483,226854,71.5,,,8,149,147.7,3.0,0,0.2,0.44,0.20,1,1,hrv_warming_up(need~30s)
2026-03-03 23:39:41,1772548781.844,143220,225692,77.2,,,10,145,147.6,-4.0,0,0.2,0.78,0.69,1,1,hrv_warming_up(need~30s)
2026-03-03 23:39:42,1772548782.844,143245,225523,79.5,,,11,147,147.9,2.0,0,0.2,0.81,0.73,1,1,hrv_warming_up(need~30s)
2026-03-03 23:39:43,1772548783.844,143391,225686,77.7,0.470,0.470,12,146,147.5,-1.0,0,0.1,0.83,0.76,1,1,
2026-03-03 23:39:44,1772548784.844,143470,225868,75.0,0.450,0.467,13,146,147.1,2.0,0,0.1,0.83,0.75,1,1,
2026-03-03 23:39:45,1772548785.844,143490,225690,75.0,0.450,0.464,13,145,146.8,-1.0,0,0.1,0.83,0.75,1,1,
2026-03-03 23:39:46,1772548786.844,143938,226235,75.0,0.433,0.459,14,148,146.8,3.0,0,0.1,0.89,0.84,1,1,
2026-03-03 23:39:47,1772548787.844,1233,2488,,,0.459,0,146,146.5,-2.0,0,0.0,0.00,0.00,0,1,finger_off
2026-03-03 23:39:48,1772548788.844,146358,226041,,,0.459,0,146,146.5,0.0,0,0.0,0.30,0.00,1,1,
2026-03-03 23:39:49,1772548789.844,147799,229530,,,0.459,0,146,146.5,0.0,0,0.0,0.30,0.00,1,1,
2026-03-03 23:39:50,1772548790.844,148154,230536,,,0.459,0,146,146.8,0.0,0,0.0,0.30,0.00,1,1,
2026-03-03 23:39:51,1772548791.844,147954,229986,,,0.459,0,148,146.8,2.0,0,0.0,0.30,0.00,1,1,
2026-03-03 23:39:52,1772548792.844,147815,230110,,,0.459,0,146,147.0,-2.0,0,0.0,0.30,0.00,1,1,
2026-03-03 23:39:53,1772548793.844,147649,230081,,,0.459,0,148,146.8,2.0,0,0.0,0.30,0.00,1,1,
2026-03-03 23:39:54,1772548794.844,147520,230412,,,0.459,0,147,146.8,-1.0,0,0.0,0.30,0.00,1,1,
2026-03-03 23:39:55,1772548795.844,147264,230327,,,0.459,0,150,146.7,3.0,0,0.1,0.30,0.00,1,1,
2026-03-03 23:39:56,1772548796.844,147041,229216,68.2,,0.459,1,146,146.5,-4.0,0,0.1,0.44,0.20,1,1,
2026-03-03 23:39:57,1772548797.844,146815,228731,69.6,,0.459,2,147,146.3,1.0,0,0.1,0.44,0.20,1,1,
2026-03-03 23:39:58,1772548798.844,146779,228698,69.6,,0.459,2,145,146.4,-2.0,0,0.1,0.44,0.20,1,1,
2026-03-03 23:39:59,1772548799.844,146398,227467,69.6,,0.459,2,147,146.6,2.0,0,0.1,0.44,0.20,1,1,
2026-03-03 23:40:00,1772548800.844,146541,228535,74.8,,0.459,3,146,146.7,-1.0,0,0.1,0.44,0.20,1,1,
